11,2019010339:17,2019010138:13,2019011059:12,2019011066:13,2019010266:9,2019011463:11,2019011100:8,2019010334:4,2019011436:12,2019011444:12,2019010855:11,2019011104:15,2019010120:15,2019010314:4,2019011287:17,2019011371:4,2019010714:1,2019010115:2,2019010289:12,2019011251:14,2019011396:9,2019011249:6,2019011065:13,2019011417:8,2019010447:17,2019010742:9,2019011191:1,2019011099:7,2019010980:18,2019011466:8,2019011440:18,2019011181:11,2019010644:5,2019011171:9,2019011357:6,2019010517:15,2019010729:19,2019010334:7,2019010403:17,2019010385:12,2019010925:13,2019010702:9,2019010288:7,2019011024:3,2019010627:11,2019010526:12,2019011007:18,2019011126:14,2019010158:6,2019010111:5,2019010986:16,2019010841:9,2019010987:1,2019011356:5,2019011236:17,2019010414:2,2019010796:16,2019010714:17,2019011263:8,2019011275:3,2019011013:19,2019011412:10,2019011005:2,2019011403:10,2019010393:5,2019010638:3,2019011222:2,2019011056:14,2019011222:9,2019010970:6,2019011254:18,2019010963:5,2019011224:7,2019011244:19,2019010906:3,2019010523:9,2019010897:11,2019011070:3,2019010524:15,2019010399:9,2019011416:19,2019011349:6,2019010631:19,2019011299:3,2019010749:13,2019011155:13,2019010900:1,2019011240:19,2019010197:14,2019010296:3,2019011179:18,2019010442:19,2019010314:18,2019010533:8,2019010768:4,2019010313:10,2019010866:7,2019010937:1,2019010151:10,2019010306:15,2019011177:2,2019010270:10,2019010463:7,2019011263:1,2019010196:18,2019010314:17,2019010782:19,2019010656:9,2019011414:19,2019010543:1,2019011279:11,2019010529:2,2019011387:9,2019010786:10,2019010733:6,2019010536:3,2019010593:14,2019011430:13,2019010617:18,2019010883:16,2019010659:9,2019010318:1,2019011294:2,2019010866:4,2019011077:14,2019011047:12,2019010131:9,2019011057:13,2019010112:12,2019010500:9,2019010933:14,2019011222:11,2019011313:15,2019010944:14,2019011307:15,2019011417:17,2019011428:14,2019010329:3,2019010220:19,2019010855:16
12,2019011275:9,2019010450:5,2019010235:9,2019010949:17,2019010590:15,2019010805:13,2019010405:6,2019010455:2,2019011030:2,2019010662:19,2019011446:19,2019010308:14,2019010777:6,2019011220:18,2019010440:15,2019010325:9,2019011321:7,2019010874:6,2019010257:2,2019011106:8,2019011416:5,2019011164:19,2019010195:2,2019011171:7,2019010131:2,2019010217:7,2019011359:7,2019011468:19,2019010510:4,2019011391:11,2019010130:17,2019010101:2,2019011150:2,2019010456:14,2019010461:13,2019010203:9,2019010655:16,2019010407:16,2019010557:1,2019010668:3,2019010963:18,2019011202:11,2019010944:10,2019011043:19,2019010854:12,2019011128:2,2019010817:12,2019010789:17,2019010124:11,2019010451:17,2019011156:18,2019011147:11,2019010210:4,2019010357:16,2019010709:10,2019011246:6,2019010919:1,2019010532:13,2019011481:14,2019010230:17,2019011242:7,2019011213:4,2019011225:15,2019011122:1,2019010423:6,2019010359:15,2019010365:13,2019011105:10,2019010271:3,2019010395:12,2019011472:2,2019011164:10,2019010524:3,2019010413:11,2019011166:1,2019010345:16,2019010211:11,2019011168:4,2019011248:11,2019011483:16,2019011024:19,2019010303:2,2019010749:12,2019010151:16,2019010201:18,2019011340:7,2019011268:8,2019011089:5,2019010887:17,2019011025:17,2019011217:12,2019011055:2,2019010204:2,2019010169:16,2019010424:9,2019010882:17,2019010403:15,2019010697:7,2019010186:15,2019010620:12,2019010488:3,2019011306:6,2019011444:1,2019010957:2,2019010343:8,2019010647:3,2019010656:2,2019011406:7,2019010881:1,2019010224:19,2019011007:18,2019011220:17,2019011029:10,2019010137:3,2019010522:10,2019011455:14,2019011258:19,2019011364:1,2019010518:2,2019010800:1,2019010314:16,2019011115:18,2019011128:15,2019010195:4,2019010780:19,2019010831:18,2019010406:12,2019010549:17,2019011323:9,2019010576:13,2019011470:17,2019010542:8,2019010528:6,2019010387:3,2019010156:13,2019010119:8,2019011274:2,2019011141:15,2019010299:18,2019010627:6
13,2019010374:18,2019011151:2,2019010350:8,2019010410:19,2019010755:5,2019010962:10,2019010905:2,2019010922:11,2019010175:13,2019011277:10,2019011229:11,2019010795:16,2019010421:18,2019011232:17,2019010995:18,2019010457:8,2019010462:1,2019011251:3,2019010257:18,2019011107:4,2019010448:2,2019010430:5,2019010956:1,2019010209:16,2019011148:12,2019010904:10,2019010130:2,2019010624:8,2019010806:17,2019010910:9,2019011372:13,2019010136:7,2019010900:6,2019010268:10,2019010438:14,2019010875:11,2019011496:14,2019011171:5,2019010983:13,2019010476:2,2019011076:7,2019011047:11,2019010252:9,2019010871:19,2019011168:11,2019010727:5,2019010824:13,2019010441:2,2019011309:16,2019010612:19,2019010614:1,2019010663:15,2019011343:4,2019010837:8,2019010365:14,2019010448:19,2019010778:2,2019011265:15,2019010136:4,2019010691:18,2019010483:12,2019010342:2,2019011033:13,2019010582:8,2019010144:4,2019011141:3,2019011162:7,2019010675:12,2019010142:13,2019011354:4,2019011124:17,2019010747:8,2019010179:11,2019010580:4,2019010528:18,2019010844:2,2019010412:17,2019011269:2,2019010968:8,2019010258:9,2019011455:16,2019010874:5,2019011420:1,2019011281:11,2019010833:1,2019010229:9,2019010307:2,2019010377:6,2019011126:4,2019010324:11,2019010467:7,2019010487:7,2019010219:8,2019011219:13,2019011446:18,2019010329:14,2019010634:19,2019011431:16,2019010406:4,2019010773:17,2019010597:18,2019010196:16,2019010564:8,2019011003:10,2019011471:16,2019011154:1,2019010419:11,2019010528:4,2019010901:5,2019011203:10,2019010640:1,2019010544:6,2019010934:5,2019011006:7,2019010603:1,2019010217:12,2019010259:4,2019010621:3,2019010293:17,2019010499:9,2019011392:11,2019011183:14,2019010236:15,2019010106:16,2019010548:16,2019010868:9,2019010795:6,2019010684:8,2019010495:8,2019010245:11,2019010261:2,2019010949:8,2019010432:8,2019011175:4,2019010754:16,2019010115:4,2019010473:18,2019010631:8,2019011092:17,2019010224:17
14,2019010202:15,2019010685:5,2019010995:19,2019011399:10,2019010958:11,2019010637:8,2019010349:18,2019010530:2,2019011172:4,2019010571:16,2019010160:18,2019010287:15,2019010455:10,2019010873:8,2019011373:10,2019010708:8,2019010906:6,2019010584:11,2019010110:9,2019011028:10,2019010689:9,2019011113:8,2019010142:18,2019010822:1,2019011312:10,2019010414:11,2019011081:3,2019011273:11,2019011305:9,2019011312:17,2019010581:5,2019011310:9,2019011398:5,2019010289:8,2019010303:5,2019010586:12,2019010683:18,2019010333:6,2019010911:7,2019010888:13,2019011069:6,2019011347:9,2019011479:11,2019010722:11,2019010582:15,2019010349:3,2019010653:14,2019010774:12,2019010459:14,2019010761:4,2019010531:16,2019010233:19,2019011085:16,2019011035:19,2019010426:10,2019011136:6,2019011138:8,2019010857:14,2019010158:10,2019010717:13,2019010340:13,2019010848:7,2019010308:17,2019011181:16,2019010979:18,2019010643:1,2019010785:5,2019011402:5,2019011012:13,2019010215:2,2019010322:1,2019011361:10,2019010266:14,2019011013:5,2019011125:11,2019011013:17,2019010546:18,2019010322:4,2019011175:10,2019011276:19,2019010431:7,2019010530:6,2019011059:13,2019011062:9,2019010841:17,2019010816:12,2019010450:19,2019011396:13,2019010530:8,2019010969:15,2019010736:19,2019010782:8,2019010511:12,2019010550:10,2019011169:18,2019011128:11,2019010156:1,2019010674:6,2019010719:3,2019010749:5,2019010363:11,2019010432:6,2019010802:1,2019010259:12,2019010490:4,2019010900:8,2019011373:5,2019010122:8,2019011294:3,2019011129:17,2019011231:9,2019010535:12,2019010839:16,2019010906:19,2019010630:4,2019010499:17,2019011248:17,2019011485:18,2019010193:17,2019010732:17,2019011193:15,2019011442:13,2019010881:2,2019011321:2,2019011173:6,2019010655:2,2019010505:16,2019010716:6,2019011365:10,2019010612:2,2019011189:18,2019011481:3,2019010766:1,2019010940:16,2019010970:6,2019010357:10,2019011287:6,2019011375:4,2019010580:11,2019011029:2
15,2019010906:10,2019010826:16,2019010714:1,2019010840:5,2019010414:18,2019010557:18,2019010915:3,2019011272:1,2019010231:19,2019010795:2,2019010733:9,2019011167:8,2019011365:1,2019011318:5,2019010753:17,2019010144:1,2019011325:18,2019010343:18,2019010419:18,2019010615:13,2019011234:7,2019010111:17,2019011123:19,2019011230:5,2019011026:5,2019010731:18,2019011198:4,2019010512:9,2019010733:4,2019010615:9,2019010344:18,2019010502:18,2019011373:14,2019010390:4,2019011409:3,2019011149:1,2019010582:2,2019011400:13,2019011137:6,2019010576:12,2019011486:4,2019010622:18,2019010866:6,2019010274:12,2019011222:2,2019010341:4,2019010294:16,2019011281:6,2019010405:9,2019010634:8,2019010610:13,2019010734:6,2019010119:10,2019010633:5,2019010918:12,2019010513:10,2019010695:15,2019011164:10,2019010142:8,2019011073:8,2019010327:13,2019011281:3,2019010601:13,2019011492:15,2019010372:8,2019010161:15,2019010916:10,2019010678:5,2019010967:6,2019010483:9,2019010414:17,2019010438:11,2019010810:15,2019010394:15,2019011393:8,2019011146:15,2019010538:10,2019010844:9,2019010281:7,2019010958:12,2019010903:10,2019010255:4,2019011436:1,2019011119:11,2019010137:11,2019011239:2,2019010654:11,2019011078:14,2019010138:10,2019011149:15,2019010493:5,2019010469:14,2019011048:6,2019011163:4,2019011225:13,2019011207:15,2019010354:13,2019011142:2,2019010578:8,2019011086:19,2019010239:12,2019011466:17,2019011223:11,2019011173:17,2019010585:6,2019011496:16,2019010686:4,2019010636:16,2019010315:8,2019010834:15,2019011428:18,2019010153:13,2019011122:11,2019011217:2,2019011218:18,2019010584:6,2019010322:15,2019010937:6,2019010953:17,2019011278:5,2019010670:17,2019010246:4,2019010660:11,2019010151:2,2019011221:7,2019010286:13,2019011228:4,2019010358:11,2019011416:16,2019010797:3,2019010560:2,2019011419:4,2019010162:16,2019010476:3,2019011400:17,2019010206:11,2019010567:5,2019010511:19,2019011158:3,2019010300:10
16,2019010866:14,2019010520:15,2019010188:17,2019010704:16,2019010593:10,2019011274:9,2019011313:13,2019010611:11,2019011390:8,2019011202:4,2019011174:11,2019011066:10,2019011345:11,2019010170:13,2019010639:5,2019010858:5,2019010531:6,2019010873:11,2019010619:17,2019010820:15,2019010515:19,2019010102:4,2019011467:9,2019010247:7,2019010223:6,2019011372:15,2019011092:16,2019010375:18,2019010588:1,2019010412:15,2019010434:17,2019011137:9,2019010324:10,2019011042:17,2019010115:1,2019010830:5,2019010807:5,2019011403:14,2019010309:13,2019010893:5,2019010160:7,2019011384:18,2019011142:6,2019010946:8,2019011261:10,2019010346:4,2019011285:19,2019011088:17,2019011241:1,2019010850:8,2019011492:15,2019010806:8,2019011122:11,2019010224:13,2019010212:11,2019011323:2,2019010387:16,2019010807:8,2019010893:8,2019010968:16,2019011267:15,2019011157:9,2019010530:18,2019010249:16,2019011016:8,2019011404:10,2019011326:15,2019010888:18,2019011084:15,2019010221:3,2019010143:19,2019010305:4,2019010550:15,2019011261:14,2019011460:16,2019011397:11,2019010211:18,2019010781:17,2019011435:6,2019010253:13,2019010499:8,2019010884:12,2019011397:16,2019010278:2,2019010950:9,2019011186:19,2019011115:16,2019011234:10,2019010668:14,2019010731:13,2019010395:8,2019010247:3,2019010930:18,2019010242:5,2019010263:19,2019010624:11,2019011369:11,2019010865:6,2019010300:1,2019010982:6,2019011169:2,2019011461:8,2019010911:9,2019010856:2,2019010345:1,2019010585:18,2019010768:14,2019010950:7,2019010506:13,2019011081:12,2019010283:8,2019010556:16,2019011421:13,2019011111:6,2019010854:6,2019011233:16,2019010539:3,2019010883:6,2019010184:13,2019011418:8,2019010569:8,2019010161:1,2019010409:2,2019010664:4,2019010139:8,2019011495:14,2019011072:7,2019011435:15,2019010490:9,2019010904:11,2019010863:9,2019011142:19,2019010477:5,2019010263:14,2019011287:13,2019011431:3,2019011278:12,2019010321:3,2019011463:9,2019010572:10
17,2019010326:13,2019010408:15,2019010490:2,2019010204:19,2019010991:18,2019010174:5,2019010974:8,2019010425:3,2019011359:3,2019010566:9,2019010154:8,2019010961:15,2019010426:4,2019010718:4,2019011408:2,2019010203:19,2019010202:8,2019010134:3,2019010539:5,2019011137:9,2019010838:17,2019010947:8,2019010325:9,2019011021:9,2019010137:4,2019011191:8,2019011313:16,2019010321:16,2019010867:3,2019011383:4,2019011358:4,2019011115:6,2019010642:13,2019010263:14,2019011252:7,2019011035:18,2019010830:5,2019011119:9,2019010518:1,2019010672:11,2019011069:15,2019011068:1,2019011099:12,2019011262:3,2019011378:5,2019010413:7,2019010386:3,2019010732:9,2019010249:10,2019011290:19,2019011016:1,2019011487:5,2019010714:17,2019010725:6,2019011419:15,2019011202:12,2019010564:6,2019010155:6,2019010491:15,2019010244:16,2019011221:7,2019011290:15,2019010146:18,2019011002:4,2019010682:17,2019010298:13,2019010210:19,2019011001:18,2019011054:19,2019011385:8,2019010241:13,2019011419:19,2019010692:9,2019010563:13,2019010845:12,2019010468:3,2019011291:1,2019010465:5,2019011500:11,2019011475:2,2019011009:12,2019010107:9,2019010739:15,2019010547:18,2019011296:5,2019011032:16,2019011015:6,2019011084:4,2019011145:19,2019010208:14,2019011021:7,2019010814:1,2019010192:5,2019011152:5,2019010717:15,2019011227:8,2019011082:6,2019010773:15,2019010330:12,2019010235:3,2019010605:4,2019010306:11,2019010905:3,2019010927:5,2019010664:3,2019011389:15,2019011101:18,2019010306:7,2019011332:16,2019010579:19,2019011173:5,2019010577:15,2019011043:12,2019010850:15,2019010754:14,2019010163:19,2019010979:8,2019010401:19,2019010553:17,2019010227:8,2019010210:3,2019010946:14,2019010459:14,2019011282:9,2019010543:2,2019010393:2,2019010478:2,2019010224:4,2019011439:6,2019010703:11,2019011158:16,2019010604:17,2019010221:15,2019010209:8,2019011140:9,2019010966:7,2019011375:6,2019010145:9,2019011032:6,2019011406:17
18,2019011063:8,2019011361:18,2019011173:1,2019011372:14,2019010290:14,2019011353:9,2019011146:16,2019010248:8,2019010447:7,2019011199:17,2019011146:7,2019010272:6,2019011215:17,2019010459:19,2019010583:5,2019010187:10,2019011379:8,2019010217:17,2019011023:7,2019011403:12,2019010859:6,2019011253:19,2019010710:5,2019010156:11,2019011168:18,2019010663:13,2019010303:3,2019010633:2,2019010799:6,2019010230:11,2019011277:13,2019010958:14,2019010779:17,2019010435:3,2019011123:3,2019010670:4,2019011386:18,2019010301:3,2019011280:4,2019010138:8,2019011496:5,2019010718:2,2019011413:9,2019010791:19,2019010719:5,2019011286:19,2019010543:1,2019010508:1,2019010751:17,2019010425:11,2019011404:13,2019011237:7,2019010874:11,2019010381:6,2019010586:2,2019011368:12,2019011272:1,2019010384:15,2019011305:14,2019011470:12,2019010763:4,2019010856:17,2019010247:2,2019011092:7,2019010863:2,2019011345:6,2019010650:4,2019011003:2,2019010420:14,2019010197:18,2019010808:18,2019010577:7,2019011104:12,2019011391:5,2019010324:9,2019010893:16,2019010967:10,2019010148:18,2019011233:1,2019011340:6,2019010362:19,2019011290:10,2019010634:8,2019011114:12,2019010760:18,2019010575:19,2019011009:14,2019010855:4,2019010239:8,2019010713:7,2019010841:9,2019010220:16,2019010935:14,2019011048:16,2019010132:5,2019010105:7,2019011429:9,2019010650:13,2019010836:18,2019011230:1,2019011500:6,2019011092:4,2019010453:9,2019011021:3,2019011401:12,2019010539:6,2019010602:8,2019011194:8,2019011404:13,2019010222:17,2019011459:18,2019010363:2,2019011018:15,2019011040:6,2019010190:18,2019010875:3,2019010318:12,2019010254:11,2019010243:14,2019010931:3,2019011485:4,2019010689:19,2019010620:6,2019010536:11,2019011042:6,2019010234:19,2019011302:4,2019010419:1,2019010228:11,2019011163:11,2019011142:8,2019011093:17,2019010122:5,2019010908:2,2019010695:8,2019010238:10,2019011335:19,2019010490:9,2019011125:17,2019010864:3
19,2019010703:9,2019011314:12,2019011154:7,2019011287:4,2019010575:4,2019011276:17,2019011241:17,2019010851:17,2019011040:16,2019010670:1,2019011385:5,2019010293:7,2019011160:12,2019011232:9,2019010299:8,2019010658:13,2019010172:19,2019010378:4,2019010619:16,2019011496:15,2019010153:15,2019011480:3,2019010294:14,2019010389:11,2019011044:6,2019010102:7,2019011051:10,2019011132:10,2019010735:14,2019010144:2,2019010429:8,2019010945:12,2019010816:18,2019010834:2,2019011137:3,2019011302:15,2019010364:14,2019010233:14,2019010958:7,2019011265:1,2019011084:12,2019011475:19,2019010538:4,2019010639:9,2019011019:10,2019010131:5,2019010306:17,2019010406:17,2019011317:18,2019011304:13,2019010942:4,2019010254:14,2019010423:19,2019011181:19,2019010282:1,2019011432:16,2019010852:7,2019010825:16,2019010182:2,2019010220:5,2019011331:2,2019010254:9,2019010904:12,2019010670:18,2019011454:18,2019011197:7,2019010585:8,2019010932:18,2019011263:7,2019010918:9,2019010799:14,2019010944:14,2019010933:15,2019011404:5,2019010854:18,2019010384:19,2019010355:12,2019011316:17,2019011279:4,2019010171:4,2019010216:13,2019011381:15,2019010313:11,2019010494:7,2019010706:4,2019010159:15,2019010414:9,2019011080:19,2019010699:2,2019010751:1,2019010843:15,2019011104:19,2019011140:6,2019010495:18,2019010219:16,2019010414:9,2019011165:13,2019010717:4,2019010439:3,2019010465:14,2019010792:9,2019010255:6,2019010229:12,2019011258:1,2019010284:13,2019010849:16,2019010990:6,2019010600:11,2019010329:1,2019010826:19,2019010962:2,2019011134:15,2019010455:5,2019010423:14,2019011162:17,2019010550:11,2019010897:9,2019010964:5,2019010440:10,2019011344:2,2019010458:15,2019010280:2,2019010593:8,2019010333:8,2019010417:12,2019011327:14,2019010161:3,2019010741:14,2019010613:15,2019010797:1,2019010608:18,2019011063:10,2019011385:2,2019010964:11,2019011483:14,2019010332:14,2019010591:17,2019011183:14,2019010129:16,2019010921:11
20,2019010371:15,2019010459:2,2019010737:3,2019011134:18,2019010305:6,2019010689:14,2019011218:5,2019011048:14,2019011298:7,2019010296:19,2019011135:9,2019010288:14,2019010629:14,2019011469:12,2019010748:12,2019010241:3,2019010864:12,2019011469:18,2019010260:10,2019010188:4,2019010195:11,2019010184:3,2019010441:14,2019011003:6,2019010829:14,2019010961:18,2019011245:11,2019010698:10,2019011160:3,2019011445:11,2019010278:19,2019011316:15,2019011000:10,2019011237:17,2019010837:17,2019010243:14,2019010490:19,2019010199:5,2019011350:18,2019011348:4,2019010890:7,2019010800:16,2019011013:15,2019010439:16,2019011176:18,2019011206:3,2019011009:7,2019011413:15,2019011415:6,2019011193:6,2019010588:14,2019010467:19,2019011280:19,2019011162:12,2019011230:18,2019010397:1,2019011316:7,2019011456:16,2019010317:5,2019010908:3,2019010279:17,2019010404:11,2019011337:2,2019010192:14,2019010950:12,2019011032:1,2019011269:17,2019010461:12,2019010480:17,2019010648:13,2019010912:19,2019010167:19,2019010530:19,2019010688:18,2019011451:6,2019010143:14,2019010801:14,2019010507:3,2019010840:15,2019010241:9,2019010314:15,2019010717:2,2019010586:2,2019010217:12,2019011078:7,2019010845:8,2019011299:9,2019010340:11,2019010109:12,2019010417:15,2019011289:7,2019011380:7,2019010988:8,2019011217:9,2019010598:10,2019010348:10,2019011024:16,2019010111:9,2019010778:19,2019011294:19,2019010867:12,2019010804:7,2019010150:15,2019010348:14,2019010364:13,2019011222:5,2019011384:19,2019010758:13,2019010224:17,2019011185:4,2019010658:14,2019011231:16,2019011442:7,2019010603:12,2019010219:2,2019010488:8,2019010885:3,2019010872:5,2019010147:8,2019011025:14,2019010235:11,2019010773:5,2019010548:6,2019011298:11,2019010781:13,2019010269:14,2019011486:3,2019010896:2,2019011450:14,2019010438:5,2019010366:14,2019010432:18,2019011428:19,2019010665:5,2019011002:1,2019011064:5,2019010460:3,2019010556:2,2019010801:13,2019011467:19
21,2019011235:3,2019010534:15,2019011125:11,2019011408:16,2019010834:16,2019010165:8,2019010987:19,2019011111:17,2019011141:14,2019010651:7,2019010123:4,2019010628:12,2019010340:2,2019010869:12,2019011019:11,2019010439:10,2019010901:10,2019011142:1,2019011045:9,2019010657:10,2019011435:3,2019011248:3,2019010970:13,2019010135:12,2019010863:6,2019010921:10,2019010453:19,2019011313:15,2019010997:12,2019011495:10,2019010494:5,2019010721:6,2019011202:1,2019010931:4,2019010203:17,2019010482:11,2019010490:4,2019010632:7,2019010443:14,2019010543:3,2019011233:19,2019010510:5,2019011289:9,2019010610:7,2019010828:14,2019011271:2,2019010805:5,2019010403:8,2019010699:13,2019010489:10,2019010500:6,2019010634:1,2019010615:11,2019010811:16,2019011179:3,2019010578:16,2019010172:16,2019011036:3,2019011273:7,2019010216:4,2019010432:14,2019010124:15,2019011242:4,2019010747:5,2019011459:19,2019010994:17,2019010883:13,2019011152:8,2019010939:17,2019010144:16,2019011328:12,2019010524:17,2019011370:3,2019010493:14,2019010455:18,2019011409:19,2019010435:4,2019010441:3,2019010203:7,2019011249:17,2019010544:2,2019010124:15,2019011025:8,2019011266:2,2019010489:16,2019010804:4,2019011490:14,2019010676:8,2019011059:11,2019010526:3,2019011440:9,2019011371:6,2019010182:11,2019010130:10,2019010848:6,2019010158:2,2019010650:5,2019010724:17,2019010559:16,2019010171:2,2019011172:7,2019011148:17,2019011105:11,2019010434:11,2019010919:4,2019011460:18,2019010182:1,2019010549:9,2019011250:2,2019011014:15,2019011204:18,2019010212:4,2019011105:13,2019010308:18,2019011069:11,2019010596:4,2019011240:13,2019010654:13,2019010415:9,2019010332:16,2019010337:9,2019010543:17,2019010294:12,2019010658:17,2019011222:2,2019010280:6,2019011163:5,2019010826:19,2019010731:3,2019010767:7,2019011198:9,2019010539:8,2019010467:19,2019010526:4,2019011137:13,2019011301:17,2019011234:12,2019011086:6,2019010449:14,2019011007:18
22,2019010510:4,2019011322:8,2019011165:12,2019011441:10,2019010321:7,2019010625:15,2019010110:18,2019010165:11,2019011175:3,2019010481:5,2019010872:9,2019011017:5,2019011070:13,2019010111:9,2019010489:3,2019011176:9,2019010681:13,2019010931:14,2019011232:10,2019010504:19,2019010966:1,2019010145:1,2019010468:19,2019010309:19,2019010589:7,2019010388:2,2019011287:6,2019011039:9,2019010797:8,2019011094:19,2019011429:12,2019010541:19,2019011019:12,2019010656:1,2019011005:10,2019010278:18,2019010917:13,2019010599:15,2019010623:15,2019011357:10,2019010567:19,2019011258:18,2019011198:17,2019011244:11,2019010397:10,2019010528:2,2019011189:8,2019010471:17,2019010260:7,2019010418:3,2019011272:14,2019011121:15,2019010231:8,2019010747:19,2019011053:8,2019010262:14,2019010451:13,2019010809:14,2019010985:5,2019010289:15,2019011462:17,2019010841:15,2019010503:15,2019011094:7,2019010525:11,2019010389:17,2019010921:6,2019010638:9,2019011230:16,2019010251:9,2019010236:5,2019010539:7,2019010617:5,2019010771:10,2019011057:11,2019011107:7,2019010342:7,2019010189:13,2019010458:8,2019010867:11,2019011416:6,2019010285:17,2019011249:7,2019010750:8,2019010936:17,2019010908:4,2019010279:19,2019011150:17,2019010657:2,2019010916:16,2019010606:4,2019011084:18,2019010748:16,2019010618:10,2019010430:15,2019010183:17,2019010541:13,2019011189:7,2019010517:16,2019011053:4,2019011094:4,2019010621:8,2019010412:4,2019010542:2,2019010780:4,2019010360:16,2019011093:2,2019010500:9,2019010615:13,2019011166:1,2019010664:16,2019010183:9,2019011333:15,2019010126:2,2019010704:7,2019011221:2,2019011156:14,2019011488:2,2019010877:6,2019010201:19,2019011144:14,2019010684:2,2019010489:19,2019010448:8,2019010282:7,2019011385:9,2019011038:14,2019011499:13,2019010112:12,2019010953:12,2019011436:9,2019010287:18,2019011313:6,2019010798:16,2019010763:3,2019010105:8,2019010322:4,2019010228:13,2019011375:15,2019010493:4
23,2019011203:15,2019010780:6,2019011180:11,2019010780:11,2019011004:6,2019011498:13,2019010460:12,2019010420:17,2019010566:12,2019011123:6,2019010382:17,2019010430:9,2019011157:16,2019011090:16,2019011346:17,2019010820:18,2019010377:3,2019010169:19,2019011090:12,2019010482:8,2019010115:12,2019011248:19,2019011035:17,2019010801:5,2019010660:1,2019010285:17,2019011266:5,2019010865:7,2019011435:2,2019010944:3,2019010398:2,2019010116:11,2019011342:3,2019011317:11,2019011363:14,2019010657:1,2019010891:12,2019010266:7,2019010111:10,2019010129:2,2019010922:4,2019011141:13,2019011176:17,2019011098:13,2019010513:17,2019010488:8,2019010589:2,2019010940:19,2019010325:13,2019010700:15,2019010529:12,2019010233:8,2019010982:1,2019010155:4,2019010543:11,2019010245:16,2019011105:14,2019010198:6,2019010947:4,2019011274:14,2019010127:15,2019011013:2,2019011024:17,2019011026:14,2019011457:7,2019011023:2,2019010440:4,2019010494:2,2019011192:10,2019010366:18,2019010695:1,2019010276:8,2019010666:13,2019010110:19,2019010552:12,2019010838:18,2019010544:17,2019010428:10,2019010872:3,2019010774:5,2019010367:9,2019011427:17,2019010248:1,2019010454:15,2019010718:2,2019011255:18,2019010315:16,2019010756:3,2019010952:6,2019010832:18,2019010962:9,2019010503:15,2019010759:7,2019011081:7,2019010285:12,2019010880:8,2019010579:10,2019010737:19,2019010836:18,2019011436:18,2019011477:4,2019010939:16,2019011396:9,2019010620:10,2019010164:10,2019011368:7,2019010528:11,2019010207:12,2019011407:12,2019011107:12,2019010619:10,2019010942:16,2019010488:19,2019010226:19,2019010584:19,2019010420:19,2019011081:17,2019011076:10,2019010161:3,2019011272:4,2019010511:7,2019010778:1,2019011431:7,2019011145:17,2019011170:10,2019011407:8,2019010914:7,2019010385:4,2019010584:9,2019010379:9,2019010767:18,2019011346:3,2019010130:6,2019011439:4,2019011024:3,2019010285:6,2019011431:11,2019010266:6,2019011454:19,2019010594:19
24,2019010999:5,2019010653:3,2019010383:13,2019010135:13,2019010859:13,2019010745:9,2019010414:11,2019010955:7,2019011439:12,2019010375:16,2019010187:13,2019011445:15,2019011088:17,2019010687:9,2019010912:9,2019011416:8,2019010921:13,2019011175:8,2019011288:1,2019010116:19,2019011322:13,2019010243:17,2019010739:13,2019010233:4,2019010407:17,2019011024:18,2019010177:15,2019010708:13,2019010370:18,2019011280:14,2019010637:7,2019010771:14,2019010358:17,2019010227:7,2019010497:4,2019010457:1,2019010295:3,2019010818:17,2019010385:1,2019011380:5,2019010730:14,2019010725:18,2019010932:14,2019010873:1,2019011170:4,2019010337:3,2019010466:4,2019010167:3,2019011106:7,2019011310:16,2019010963:7,2019010203:14,2019010803:2,2019010488:14,2019011405:6,2019010713:10,2019010296:11,2019010965:3,2019011232:9,2019011498:7,2019011199:17,2019010621:19,2019011408:15,2019010539:15,2019010613:2,2019011309:8,2019010501:6,2019010201:15,2019011288:7,2019011250:3,2019010808:12,2019010875:12,2019011473:8,2019011466:5,2019011359:18,2019010433:13,2019010586:6,2019010896:16,2019011457:14,2019010205:11,2019010857:3,2019011249:8,2019010947:12,2019010241:6,2019010775:17,2019011132:17,2019010892:17,2019010153:16,2019011253:18,2019011038:16,2019010708:9,2019011472:1,2019010923:12,2019010676:1,2019011181:12,2019011195:9,2019011152:4,2019011195:11,2019011127:2,2019010371:17,2019010651:12,2019011457:6,2019010784:1,2019011017:10,2019011260:4,2019011326:13,2019010205:13,2019010321:11,2019011026:3,2019010869:7,2019010217:12,2019010963:5,2019010463:19,2019011096:4,2019011301:9,2019010187:19,2019010923:17,2019010843:7,2019010962:5,2019010166:13,2019011359:1,2019010639:9,2019011122:13,2019010721:10,2019011114:15,2019011141:5,2019010101:14,2019010958:15,2019010846:17,2019010704:5,2019011455:11,2019010369:16,2019010247:6,2019010883:10,2019011128:3,2019011238:3,2019010936:1,2019010552:15,2019010651:4,2019011353:6
