"idx","ambient","coolant","u_d","u_q","torque","i_d","i_q"
8075,0.014614403,-1.0863653,0.32648048,-1.3050761,-0.23943976,1.0291399,-0.2457255
8076,-2.8163846,-1.0913498,-0.87972254,0.9847978,0.7681267,0.54833436,0.8805156
8077,0.68540376,0.9866398,0.3308064,-1.1281251,-0.25023556,1.0291524,-0.24571149
8078,-0.6278342,-0.072887026,1.9155581,0.39973307,-1.1566892,-1.1736104,-1.0671488
8079,0.49385518,1.7084203,0.34131202,-1.3159838,-0.25563973,1.0291704,-0.24571246
8080,0.8314465,-0.07051765,0.58793175,1.6985492,-0.42468122,-0.18326394,-0.41314456
8081,0.6886087,-0.61684185,-0.28361785,-0.5268091,1.2789867,0.16131921,1.4073077
8082,-3.2388475,-0.9991884,-0.8723003,0.99402833,0.77071255,0.5484802,0.8804571
8083,0.68813396,0.438818,0.34157926,-1.3156816,-0.25563973,1.0291259,-0.24572538
8084,0.15259714,-1.069652,-1.0265274,0.92541057,0.3567167,-0.8326228,0.32337654
8085,0.40759942,0.50216776,0.30062848,-1.2987356,-0.25563973,1.0291283,-0.24570897
8086,-0.19925241,-0.5545657,-0.72296876,0.7361234,0.6951122,0.60776156,0.83134705
8087,0.6883578,1.7073162,-1.1761656,0.7056091,0.810295,-0.21014439,0.82538366
8088,-0.84291154,-1.0680246,-0.22481917,-0.05791741,0.58488333,0.7036625,0.6890313
8089,-1.0366544,-1.096244,0.51459444,-0.14812808,-0.5742349,0.994307,-0.6174126
8090,0.56046265,-0.68029916,2.1714716,-0.35138664,-2.0529752,-1.3077148,-1.9166402
8091,0.6679175,0.83780634,0.31918463,-1.3291342,-0.25563973,1.0291395,-0.24573144
8092,-2.7470036,-1.0822695,-0.4717478,-0.703005,2.3456178,-0.84458977,2.2910159
8093,0.3212272,-1.0745584,0.33312908,-1.3037224,-0.1873432,1.0291374,-0.24571967
8094,0.012110061,1.6471107,0.30128527,-1.2859937,-0.25563973,1.0291358,-0.2457347
8095,1.9589908,-1.0188897,-1.167133,0.6973035,0.35186908,-1.0557077,0.30850068
8096,0.48508748,1.7475554,0.32054007,-1.3300797,-0.2556402,1.0291657,-0.24571636
8097,1.2169116,0.20287165,-1.5302882,-0.27121162,0.53496057,-1.729359,0.43172622
8098,1.5791519,1.0098858,-1.441142,0.040107124,0.47869244,-1.4966264,0.40981767
8099,-0.18338823,1.9531292,-0.82216644,1.1999673,0.3712834,-0.10421968,0.38552642
8100,1.1412582,-1.0696353,1.7440432,0.8039789,-1.3465778,0.13081916,-1.3969622
8101,-0.5893175,-0.8447964,0.35295123,-1.2687876,-0.25563973,1.0291555,-0.24570596
8102,0.68636435,0.70925105,1.444331,1.1823504,-0.8812331,-0.47688326,-0.8481876
8103,-0.63224566,-0.40682012,1.4130015,1.1928792,-0.8304026,-0.6926845,-0.7858928
8104,0.16098343,-1.0661936,-1.02682,0.92625266,0.35674277,-0.8329931,0.32315347
8105,1.5608295,0.35487497,-1.4921862,-0.05691668,0.97455174,-1.2367773,0.8971313
8106,-0.625898,0.73133826,1.1207838,0.008094706,-1.3344204,0.55339354,-1.4517335
8107,-0.6572118,-0.12441539,-0.8209119,0.075608,1.3116682,0.14754207,1.4429499
8108,0.49401176,1.7475554,0.45846298,-1.2406299,-2.1457648,-0.058452282,-2.2416213
8109,0.3057886,0.60959554,-0.92743343,0.32770398,1.1842374,0.24748693,1.3194757
8110,0.668315,0.31564084,-1.1332642,0.7362726,0.34370887,-1.0379522,0.30696192
8111,0.12303887,0.34682593,-0.5268056,1.4033619,0.19590683,0.12542278,0.21752983
8112,-0.5829729,0.104675606,0.29756144,-1.2825854,-0.25563973,1.0291545,-0.24572404
8113,0.6886087,0.5169625,-0.25182888,1.5597664,-0.091073886,-0.7217055,-0.09873698
8114,-0.5617196,-0.6413992,0.31537113,-1.2529608,-0.25563973,1.0291541,-0.24570948
8115,-0.139096,0.33026633,-1.2591755,0.34142992,1.4754751,0.012133469,1.596608
8116,1.429908,0.84385127,-0.113509774,1.5326809,-0.008134216,0.9680905,0.04764543
8117,-0.6029092,1.2471573,0.73375195,-0.72737044,-1.5270029,0.425416,-1.6468011
8118,-2.7498572,-1.0712923,0.25222623,-0.5824077,-0.12094525,1.0139794,-0.091432914
8119,0.68827444,1.7474158,0.9478401,0.6572833,-0.8230261,0.8738483,-0.90775627
8120,0.2777691,0.33490947,1.6279625,0.9630501,-0.9592015,-0.76452416,-0.9055218
8121,0.862661,0.60666186,-1.4016261,0.18911989,0.90337926,-1.0248566,0.8236968
8122,-0.368284,-1.0691091,0.18032701,1.6850107,-0.26417643,-0.7509958,-0.25446597
8123,1.1271577,0.992027,-1.485273,-0.03140733,0.9727153,-1.2255402,0.8973871
8124,-1.7331575,-1.0799478,0.28729272,-1.1671684,0.20260051,0.9187737,0.27636895
8125,1.2883852,1.6607592,0.5195357,-0.12042336,-0.564238,0.9903785,-0.6113253
8126,0.2241049,-0.12783957,0.15557511,1.7058719,-0.24190365,-0.6017645,-0.2389088
8127,0.6884702,-0.69040287,0.5312481,1.7224761,-0.39734316,0.08364781,-0.3901038
8128,0.6886087,-0.5877743,0.5530935,1.6169666,-0.40121812,-0.5836452,-0.38487864
8129,0.57497984,0.3300163,-0.7190284,-0.51953226,2.0751944,-0.6236366,2.1359894
8130,-0.081830375,0.42143634,0.74317616,1.6671209,-0.5030416,-0.03840016,-0.4953565
8131,0.46414435,0.32111427,2.0475433,0.15165225,-1.9281459,-0.4301966,-1.9262328
8132,0.13983452,0.33775786,0.8935009,1.6100467,-0.5526435,-0.47979736,-0.5321617
8133,-0.13423687,-0.18029669,-0.4128883,1.5403658,0.057821833,-0.089656405,0.07084448
8134,0.66540813,0.36570808,-1.1737415,0.6856426,0.6795025,-0.6239102,0.6431202
8135,0.69180363,-0.64698505,0.30519965,-1.2598221,-0.25563973,1.0291774,-0.245705
8136,0.48960835,-0.45017427,-1.1511672,0.64460933,0.344918,-1.2659526,0.2711576
8137,0.41329265,1.9138322,-1.0929403,0.56449306,1.1575285,0.2752069,1.2942897
8138,-0.7867551,-1.0503843,-1.6317974,-0.8819929,0.77045643,-2.0658734,0.63071984
8139,-0.52386135,-1.0417647,-1.6383858,-0.97217685,1.2247276,-2.205388,1.0229334
8140,0.4264969,-0.6659317,0.17903331,1.5597671,-0.18718931,1.017401,-0.16157265
8141,0.31841972,1.7029239,-1.3305991,0.17284834,0.69820285,-1.2763888,0.58995616
8142,-0.08669452,0.609567,0.29746386,-1.2766422,-0.25559962,1.0291319,-0.24570237
8143,1.34008,0.33018234,-1.4706733,-0.16078214,0.68064934,-1.5838944,0.5664209
8144,0.49204344,1.7475554,0.016015496,-0.099315055,0.17973565,0.9161133,0.27177745
8145,-1.4433926,-1.0794885,0.031196455,-0.43333012,0.39689052,0.8201341,0.48692495
8146,0.6556347,-0.58932453,1.2867869,1.3439327,-0.7754325,-0.40962037,-0.74881256
8147,-0.8056345,0.8389598,0.3002243,-1.265962,-0.25563973,1.0291505,-0.24570456
8148,0.6879161,-1.2041005,-1.1800325,0.64366657,0.8238119,-0.38245004,0.81773585
8149,-2.940916,-1.0359858,0.30215764,-1.1847216,-0.11877974,1.0139713,-0.09143956
8150,1.3025981,0.8271836,-0.9215662,0.29733285,1.1810349,0.24895279,1.316054
8151,0.3855411,1.1212687,-1.6150349,-0.92004186,1.1423789,-2.2086775,0.89939046
8152,-0.53669024,-0.643712,0.3155835,-1.2511417,-0.25563973,1.0291423,-0.24571891
8153,-1.8427143,-1.0650911,-0.7546485,-0.59764224,2.4527383,-0.98102754,2.4084706
8154,-0.6014608,-1.0740348,-1.129079,0.74013317,0.35057282,-1.0778028,0.30436966
8155,0.5145925,-1.054147,-1.6500062,-1.3397843,1.2165623,-2.6397958,0.990372
8156,0.6886087,-0.12806034,0.5305574,1.21977,-0.4097518,1.0045781,-0.42720017
8157,0.49496734,1.1786653,0.68580866,1.6154356,-0.4810006,-0.039381575,-0.46970373
8158,-0.024635015,0.8389598,-1.6194044,-0.7864471,0.9674508,-2.0483742,0.75493515
8159,0.1717807,0.3532466,-0.11312488,1.6807975,-0.07417548,0.17180082,-0.055942215
8160,-0.3916632,0.30832154,-1.1487293,0.72857445,0.34204292,-1.0200176,0.30908608
8161,-0.12913987,0.3279929,1.8356075,0.63094115,-1.217548,-0.7267849,-1.1597956
8162,0.43690273,1.7037708,0.34042567,-1.0764644,-0.4849057,1.0071522,-0.51777023
8163,0.6595232,1.6365534,1.5655867,1.0571215,-1.001136,-0.27340028,-0.9852352
8164,-0.45727396,-0.64035314,0.31458357,-1.249775,-0.25563973,1.029135,-0.24571143
8165,0.2177823,0.012689522,0.23838992,-0.9754283,-0.08882937,0.9654026,-0.053039975
8166,-2.6692255,-1.0690844,0.28307894,-1.1692141,0.4025107,0.8201248,0.4869193
8167,-0.9444433,0.8389598,0.68410456,0.7675217,-0.5986507,0.91386074,-0.6382791
8168,-0.16176257,0.33493838,0.30094883,-1.2941833,-0.25563973,1.0291381,-0.24570341
8169,-2.7498572,-1.0748024,0.19664414,0.07861785,-0.11986413,1.0139785,-0.091442324
8170,0.54383665,-1.0930079,0.2962722,1.4571306,-0.26785874,1.0291344,-0.24571858
8171,0.7131412,-0.6406871,0.30581138,-1.2585204,-0.25563973,1.029132,-0.2457198
8172,-0.61074245,-1.0763707,-0.70556575,1.3180536,0.18700941,-0.42232648,0.179458
8173,-0.58133173,-0.6391082,0.31521964,-1.2504184,-0.25563973,1.0291706,-0.24570772
8174,-1.6044825,-1.0531455,-0.85106814,0.0047220434,1.4844764,0.038144648,1.5612462
8175,1.4047341,1.2734765,0.78027916,-1.203872,-3.020082,-0.95170057,-3.034386
8176,0.099733934,2.169175,0.3125454,-1.32834,-0.25563973,1.0291265,-0.24572407
8177,0.68837786,0.17986043,0.35006922,-1.2633255,-0.25563973,1.0291373,-0.24572465
8178,0.80874485,-0.14193165,0.11569212,1.7144964,-0.21308428,-0.23132494,-0.20471753
8179,1.5240583,0.10065083,0.879953,-0.79458135,-1.965522,0.09563387,-2.0735743
8180,-2.7102325,-1.0779998,0.283149,-1.1691977,0.40255523,0.82012016,0.48692012
8181,0.316083,1.0060794,-0.92947006,0.9043479,0.8073908,0.51081437,0.9456374
8182,0.2820892,-1.0666647,-1.6501545,-1.3310407,1.2217042,-2.6429183,0.9930302
8183,0.69115317,1.0220116,0.21899997,-0.8025559,0.07887674,0.9529526,0.1550333
8184,0.6502747,-0.12663443,0.7219779,1.6867975,-0.4887303,-0.15045823,-0.47688892
8185,-0.8312812,-1.0747459,0.29924545,0.96059006,-0.25896755,1.0291862,-0.24572654
8186,0.49875647,-0.30126575,0.21622229,1.2849029,-0.20860761,1.0195472,-0.1874407
8187,-1.4555118,-1.0795082,-1.0378492,0.9282481,0.5606325,-0.4378189,0.54416853
8188,-0.15116201,-0.16516502,0.82041925,-0.42863998,-1.3089392,0.56969917,-1.426315
8189,0.07412139,0.32672328,-0.00710874,0.1445471,0.11616395,0.93963075,0.19906595
8190,-0.038445532,0.052618813,-0.14190024,-0.03429407,0.3791626,0.80749226,0.4923044
8191,1.4985561,0.33077064,-0.55775416,0.09284064,0.8887225,0.4665978,1.027601
8192,0.1222148,2.1463432,0.3572441,-1.2994487,-0.25563973,1.0291467,-0.24571021
8193,-0.49866134,-0.52838546,-1.3190088,0.3543436,0.7733628,-1.025391,0.6960906
8194,-0.42427182,-1.0479527,-1.6430528,-1.0299805,1.2802052,-2.3638847,1.061288
8195,0.2875034,-0.4226006,-1.4444568,-0.012792569,0.788589,-1.5723864,0.6497267
8196,0.29451555,-0.12752917,-0.5514937,1.4130368,0.038254783,-0.84162474,0.01729389
8197,1.2960538,0.61466557,1.2574217,1.3759881,-0.76540667,-0.3614437,-0.7417963
8198,0.42514387,1.7473956,0.3011406,-1.2983924,-0.25563973,1.0291485,-0.24571358
8199,0.49397162,1.7022946,0.544495,-0.0969691,-0.59532535,0.975767,-0.6472777
8200,-0.2866906,0.33111778,-0.3954545,1.5509622,0.057821833,-0.119479574,0.070338294
8201,0.11793283,0.3248078,-0.2454396,0.3087104,0.3712834,0.82014966,0.4869235
8202,-2.747334,-1.0813003,0.28309605,-1.1691978,0.40220192,0.8201282,0.48692212
8203,-0.50185525,-1.07548,-0.5787643,-0.100026764,1.1806484,0.27440733,1.2848482
8204,-0.14823209,1.095604,0.30846795,-0.7308153,-0.25563973,1.0291085,-0.24572654
8205,1.3858507,1.0101758,1.258772,0.6066338,-1.1134652,0.6788475,-1.2199436
8206,0.296773,0.6102054,0.8350589,1.56346,-0.5575028,-0.35230097,-0.5375293
8207,0.74156624,1.9625754,1.0561659,1.4944737,-0.6350416,-0.43620694,-0.6112722
8208,0.6891718,-0.36843404,-0.27011505,-0.65733683,1.5500145,-0.07988678,1.6615963
8209,0.6886087,-0.17902641,-0.5064535,1.4782169,0.17935655,0.2102941,0.21085815
8210,-0.25821838,-1.0845726,-0.9628816,0.6431449,1.0200872,0.3861613,1.136764
8211,0.6886087,-0.63403946,-0.892688,1.0927384,0.24712366,-0.77456236,0.21129
8212,-1.8697842,-1.0644959,-0.345894,0.8376849,0.326356,0.8501378,0.41710827
8213,0.6956078,0.097469665,0.0027858568,1.5872754,-0.08297815,1.0031914,-0.0355636
8214,0.3590202,2.2063284,2.1452687,-0.79373115,-2.8797927,-1.3294626,-2.805726
8215,0.5063227,0.3296558,2.259677,-1.1119807,-1.9360272,-2.1882584,-1.7107537
8216,-0.8358321,0.8389598,0.3029989,-1.2642163,-0.25563973,1.0291278,-0.24572666
8217,0.6886087,-0.7945023,1.5500232,-0.23331626,-2.1453898,-0.048692815,-2.243516
8218,0.7861857,1.4811358,-0.6184699,1.3915696,0.20361575,0.02401152,0.22286536
8219,0.16879757,-0.30078536,-1.3123302,-0.0055609695,1.9826984,-0.5000642,2.0597966
8220,0.6640792,0.2694708,0.3396218,-1.2919456,-1.3403708,0.51077145,-1.4383533
8221,0.49235457,0.46328437,1.9501346,-0.14071675,-2.3948972,-0.2823322,-2.4713452
8222,-0.91705114,-1.0774202,-0.6421399,-0.7193143,2.6609123,-1.1748751,2.5953948
8223,-0.1563313,-1.0731789,-1.143395,0.6690155,0.28593424,-1.2975371,0.23235193
8224,-0.745732,-1.0260813,-1.6161978,-0.77052164,0.62119305,-1.9791528,0.4971747
8225,0.6886087,-0.6201784,-1.6382045,-0.94958603,1.1362461,-2.1955338,0.9151561
8226,-1.0247017,-0.1133037,-1.0362376,0.90652686,0.3712834,-0.81296223,0.32564905
8227,-2.7498572,-1.064049,-0.75567037,-0.75555503,2.985538,-1.5020171,2.904476
8228,-0.09193708,-1.0801729,0.32265735,-1.2979255,-0.2367255,1.0291293,-0.24572127
8229,-1.4928391,-1.0642862,-0.75467014,-0.5976415,2.4520288,-0.9810221,2.4084704
8230,0.6865962,-1.1527604,-1.4940615,-0.08327556,1.0034986,-1.3209553,0.8887462
8231,1.9752905,1.0623164,0.7903616,1.6659592,-0.51326704,-0.26236174,-0.49887994
8232,-0.68574023,-0.83469653,-1.5340683,-0.3342382,1.4283292,-1.6026027,1.2751919
8233,0.42480057,0.37827918,-0.133992,-0.79055643,1.6251297,-0.17809935,1.7232537
8234,0.26453573,0.3389652,-0.21548082,0.5694696,0.23180884,0.8778027,0.32692802
8235,0.973374,-0.07232508,-1.3497304,0.32264662,1.2623464,-0.48608744,1.2536845
8236,0.9490131,0.6090974,1.7310998,0.73896426,-1.0998925,-0.7353516,-1.0426948
8237,1.4350914,0.50377923,2.1947665,-0.44199774,-1.8068134,-1.4883406,-1.6595219
8238,-0.06384629,-1.0356458,0.2880687,0.8377522,-0.25903136,1.0288186,-0.24531312
8239,-0.20173267,-0.04401675,0.29811418,-1.29264,-0.25563973,1.029147,-0.24570636
8240,-0.5903343,0.048780102,0.2987891,-1.283153,-0.25563973,1.0291424,-0.2457045
8241,-1.1294886,-1.0759217,0.027099092,-0.40780404,0.3180949,0.8501717,0.41710547
8242,0.0017504151,0.052229762,-0.27549785,-0.83285373,2.248967,-0.83880997,2.2930918
8243,1.9379764,-0.276148,-1.1706675,0.70181966,0.34463796,-1.0079057,0.3114369
8244,0.62629527,0.049260132,0.34713548,-1.3000339,-0.25563973,1.0291569,-0.2457044
8245,0.63549554,-0.83770514,-0.66360587,-0.7944289,2.7873116,-1.4240581,2.8158867
8246,0.6313451,-0.8113767,-0.1775466,-0.9174505,2.4774504,-1.0812323,2.5083547
8247,-2.7498572,-1.0753472,0.22314128,-0.2567411,-0.120732956,1.0139835,-0.09144479
8248,-2.7498572,-1.0779235,0.22381985,-0.24871264,-0.11880009,1.0139793,-0.091442265
8249,0.44914842,0.4563081,0.33991644,-1.3163292,-0.25563973,1.0291755,-0.24569546
8250,0.67970747,0.60933787,0.96864575,-0.6822958,-1.9304857,0.12280934,-2.0401394
8251,1.4395891,0.5780997,1.8800185,0.54661554,-1.3050073,-0.6490431,-1.2556422
8252,-1.0159731,-1.0604635,-0.9113868,0.80013716,0.2339979,-1.2184118,0.18672098
8253,0.68858963,-0.62185913,-1.154472,0.7159706,0.49673888,-0.8704262,0.44080487
8254,0.38538656,1.00794,-0.9336582,0.89764255,0.80421764,0.51091164,0.94554496
8255,0.7241754,1.6606771,0.41409567,0.097925656,-0.39289355,1.0062362,-0.407105
8256,-2.7498572,-1.074548,0.2252054,-0.2497891,-0.11934811,1.0139775,-0.09144801
8257,0.17899963,-1.0543078,-1.5979575,-0.66840976,0.4731453,-1.9069006,0.3711348
8258,0.30429906,0.1860266,0.31642163,-1.328029,-0.25563973,1.0291454,-0.24572034
8259,2.1190388,-0.053528786,0.39387387,1.6324542,-0.31723806,1.0235817,-0.31815195
8260,0.2984994,-0.35765207,1.5514699,-0.6917154,-2.7957757,-0.72307414,-2.8234115
8261,0.46070552,1.9200215,-1.308607,0.50324374,1.380786,0.018823419,1.4746029
8262,0.6886087,-0.5996528,1.3987588,1.2375897,-0.9071365,-0.14242525,-0.90012527
8263,-0.76876795,-0.57308346,-0.91489416,1.0951934,0.68474495,0.41643456,0.7852833
8264,-0.0947837,2.1116383,-1.5210768,-0.28057808,0.7936202,-1.5980926,0.64570326
8265,0.2523051,-0.35398299,2.077383,-0.006933582,-1.2793438,-1.4509269,-1.1648685
8266,-0.7842387,-1.0693276,0.29845026,0.95499355,-0.25934762,1.029151,-0.24572854
8267,-1.4504629,-0.35484317,-0.81113625,1.2059841,0.3712834,-0.20073779,0.37913173
8268,0.68849325,0.33210367,1.7016759,0.78580606,-1.40338,0.51816845,-1.5253329
8269,-0.6912869,-0.41217312,0.31261405,-1.3247606,-0.25563973,1.0291443,-0.24571362
8270,0.48722145,1.7475554,0.6434787,-0.15643957,-0.7570388,0.88801736,-0.82735026
8271,0.68577415,-1.0893422,1.7943444,0.69161296,-1.0901674,-0.93163615,-1.0203133
8272,0.28881028,0.18405074,0.31462234,-1.3259543,-0.25563973,1.029156,-0.24571529
8273,-1.2164962,-1.0803132,0.5142346,-0.1464396,-0.5742877,0.9942907,-0.61742145
8274,0.6881249,0.18123142,0.3500404,-1.2661449,-0.25563973,1.0291582,-0.24571086
8275,-1.0032487,-0.7877068,0.2959234,1.7498213,-0.27164048,0.6221393,-0.26194748
8276,-0.14948276,-0.544639,0.29865488,-1.2711276,-0.25563973,1.0291377,-0.24573636
8277,0.26098648,0.02372716,0.34615606,-1.3040148,-0.25563973,1.0291249,-0.24572471
8278,1.4338067,1.2244524,1.7644831,0.6586458,-0.9665026,-1.0865078,-0.89295965
8279,0.73309666,1.030366,0.34563452,-1.3091295,-0.25530055,1.0289946,-0.24534906
8280,0.330828,0.88633496,-0.29680184,-0.08109569,0.6925106,0.59743875,0.8262264
8281,-0.5354024,-0.64244103,0.31532595,-1.2508956,-0.25563973,1.029133,-0.24571422
8282,-0.4825121,-1.0546548,-1.6168426,-0.82472795,0.4990221,-1.9743441,0.3942474
8283,0.6851769,1.2432408,0.31937534,-1.3288692,-0.25563973,1.0291464,-0.24571356
8284,1.5238456,0.105358966,0.31728688,-1.3300601,-0.25563973,1.0291802,-0.24571027
8285,-0.5377241,1.9398155,-0.05837192,-0.21270788,0.3712834,0.82011586,0.4869121
8286,0.3497988,-1.0931829,2.0101578,0.27165416,-1.8550938,-0.3636437,-1.826951
8287,0.049176335,2.1472478,0.3100663,-1.1943588,-0.25563973,1.0291488,-0.24571224
8288,0.062274195,1.6578523,0.2998004,-1.2880762,-0.25563973,1.0291352,-0.24570581
8289,1.3393863,1.7682773,1.8190829,0.58208454,-1.0349846,-1.1127621,-0.95566666
8290,-1.00922,-0.3859149,1.1956918,-0.31079784,-1.8171711,0.20706989,-1.930827
8291,-0.15435894,-0.5469534,0.32140246,-1.2484612,-0.25563973,1.0291406,-0.2457142
8292,0.6886087,-0.56178373,-0.72815686,0.9154908,0.547683,0.49350736,0.6126923
8293,0.6877344,-0.6372178,-0.41594857,1.5313946,0.02398806,-0.34044442,0.028424362
8294,-2.0390286,-1.0603706,-1.4258341,0.14145175,1.7726724,-0.52620965,1.7751012
8295,-0.24542968,-0.6951015,-0.3344296,1.5306631,-0.009028813,-0.39341548,-0.010935834
8296,-1.0059558,-1.0423177,-1.0854244,0.8076239,0.34995577,-1.1186073,0.3011322
8297,-0.999576,-1.075177,-0.69681823,1.3250047,0.18756558,-0.43826303,0.1789583
8298,0.5379256,0.1397832,-0.11960976,1.6271213,-0.11396213,-0.39985538,-0.11054241
8299,0.63989496,-1.1275526,0.3519772,-1.2993292,-0.25563973,1.0291433,-0.24570535
8300,0.6600883,-0.19344223,1.660489,0.91038805,-0.9999239,-0.7445415,-0.94611144
8301,0.29095727,-0.09802633,1.2944989,-0.42998642,-2.1096492,-0.00476949,-2.2134056
8302,-0.20719203,1.7475554,0.34773758,-1.2617689,-0.25563973,1.0291548,-0.24570882
8303,0.28793803,0.35318795,-1.5449982,-0.3974416,0.92320585,-1.7786607,0.73937523
8304,1.0648522,-0.072513536,2.0646207,0.0049274904,-1.7467248,-0.9821251,-1.6558108
8305,0.67805636,1.2109671,0.3188285,-1.3282238,-0.25563973,1.0291373,-0.24572727
8306,0.25682095,0.5654202,1.3408014,-0.16645049,-1.8158544,0.20963044,-1.9299519
8307,0.8153886,-0.40615317,0.24614194,1.6680615,-0.2676803,-0.32770514,-0.25897744
8308,0.62559664,2.156066,-0.35682872,-0.33137313,1.0784982,0.32285723,1.2140523
8309,-0.84357405,0.58045626,-0.19067684,-0.8250453,1.9385912,-0.47659162,2.0137904
8310,-0.670408,1.9530042,-0.08369758,-0.77135634,1.3116682,0.1475409,1.4429661
8311,-0.76736474,0.49491924,0.3420656,-1.30821,-0.25563973,1.0291378,-0.24570288
8312,-0.20349826,-1.040449,-1.2497745,0.4878575,0.2882767,-1.3548046,0.23638809
8313,0.11398711,-0.18428452,-0.4028659,1.5461816,0.057821833,-0.11539768,0.07004389
8314,-0.85446066,1.3096322,-1.6154301,-0.7615582,0.84449905,-2.069121,0.63535315
8315,-0.31531236,0.32947692,-1.2665333,0.48656157,1.1312305,-0.22421241,1.1596249
8316,-0.17196362,-0.04204925,0.299325,-1.294154,-0.25563973,1.0291598,-0.24570078
8317,-0.13824283,0.41774726,-1.618342,-0.8244019,1.1253265,-2.0849257,0.89411896
8318,0.6886087,-0.6100208,-0.9786609,1.0036575,0.55744845,-0.19250534,0.56670684
8319,0.6885625,-0.3821297,0.32260954,-1.2445662,-0.25563973,1.0291431,-0.24570756
8320,0.74156225,1.4762142,-0.58059394,1.4227754,0.14885785,-0.10561931,0.16111594
8321,-0.19294088,0.32497895,-1.154817,0.72049797,0.34460253,-1.0168847,0.31036726
8322,0.6474823,0.041788097,0.028258475,-1.0101144,2.4731662,-1.0796276,2.503287
8323,-1.0922968,-1.0545571,-1.3064009,0.45082062,1.1322994,-0.488888,1.1109347
8324,0.37817764,-0.6541459,-1.5218594,-0.2764745,2.2898655,-1.1471839,2.2361455
8325,-0.08346347,0.28444225,1.6754931,0.8580898,-1.0722468,-0.61484283,-1.0254862
8326,1.3939158,0.7774763,0.48433805,-1.280045,-2.5483775,-0.43478617,-2.6082287
8327,0.011948458,1.6616015,0.29928988,-1.286958,-0.25563973,1.0291405,-0.245714
8328,-0.81202734,0.2202376,2.069549,0.039055757,-1.5409255,-1.1653153,-1.4351891
8329,-1.8872343,-1.0338459,-0.47236797,1.4705697,-0.0067505776,-0.831526,-0.020446362
8330,-0.1499003,0.32773703,-0.5427049,1.4487697,0.085562244,-0.45049855,0.08406136
8331,-1.8430566,-1.0420213,-1.6459087,-1.1656822,1.6494538,-2.5162268,1.3800502
8332,-0.8147103,1.5759218,-0.09926916,1.6625473,-0.08501697,0.12190426,-0.070846766
8333,-0.31306598,0.3045897,-1.145512,0.7319428,0.34529766,-1.0248462,0.30940938
8334,0.68034184,-0.5887545,1.6004249,-0.15788114,-2.0811737,0.014415605,-2.1855137
8335,0.67226475,-0.6084615,1.2569633,0.5979729,-1.1118352,0.6811238,-1.2182013
8336,-0.4478739,0.76228446,0.44283992,-0.6632731,-0.6596264,0.9276165,-0.7192633
8337,1.3209115,-0.13077858,1.2153994,1.3687516,-0.7747916,-0.19065146,-0.760822
8338,0.6886087,-0.5445406,1.2014374,1.2343692,-0.8607312,0.82556427,-0.94521934
8339,0.023591893,-0.35407415,-0.8964611,1.112929,0.5777237,0.23825617,0.64181817
8340,-1.0476835,-1.046428,-1.0382144,0.9308086,0.56026495,-0.43674615,0.54448146
8341,-1.4998211,-1.0443776,-0.4663953,1.4794612,-0.0045835236,-0.7835822,-0.01850621
8342,0.48111266,0.33032736,-0.42920557,-0.22184142,1.0559105,0.35060176,1.1953325
8343,-0.7483769,-0.12788796,0.3023881,-1.2666657,-0.25563973,1.0291402,-0.24571712
8344,0.6886177,1.6611748,-0.21766478,0.17382441,0.3874664,0.8118843,0.5049091
8345,-1.3618263,-1.0609953,0.51426697,-0.1479089,-0.5740161,0.9942863,-0.6174102
8346,-0.78956455,0.8389598,1.5508541,1.0418091,-0.91723174,-0.70662117,-0.868366
8347,-2.7496867,-1.0923729,-1.0602211,0.28070563,1.4848989,0.038144648,1.5612456
8348,-0.9487544,-1.0840796,-1.0806248,0.86280674,0.58304083,-0.5599321,0.5547586
8349,0.6886077,-0.6076044,1.2055832,1.4010277,-0.719228,-0.48052993,-0.68970126
8350,1.4937081,0.5339345,2.0700552,0.08107238,-1.7854311,-0.7109128,-1.7331272
8351,-0.054481354,-0.5839478,1.643486,0.9962297,-1.2781488,0.5555056,-1.388884
8352,-0.9999905,-0.58138734,-0.70391995,1.265007,0.18896152,-0.56324506,0.17341751
8353,0.49253628,-0.46162456,0.78834206,0.58533895,-0.69499415,0.92371505,-0.7613508
8354,-0.17054933,-0.04490071,0.29935655,-1.2940202,-0.25563973,1.0291413,-0.24570395
8355,-0.07299341,2.112195,0.3924752,1.3165573,-0.32463208,1.0113249,-0.32587206
8356,-1.0024416,-0.7928493,0.07895363,1.1814041,-0.11085418,0.99164444,-0.071133815
8357,-1.1542811,-1.069502,-0.47521713,1.5086005,0.18234451,0.3929492,0.22818246
8358,0.5985628,0.16284642,0.3535941,-1.2990477,-0.25563973,1.0291576,-0.2457263
8359,1.259913,1.0263906,0.29221106,0.9309516,-0.25872698,1.0260938,-0.24894394
8360,-1.0253451,-1.062467,-0.6045524,-0.11579794,1.2129169,0.2540144,1.3230807
8361,0.40786943,2.1915183,-1.185122,0.69576436,1.0283427,0.13956583,1.111803
8362,-0.521902,-0.81326246,-0.98399866,-0.26702562,1.9385912,-0.4767008,2.0137866
8363,0.30612788,0.18565021,0.3162347,-1.3277419,-0.25563973,1.0291781,-0.24570577
8364,0.5353028,0.61165285,0.48461738,-1.0541775,-1.3557799,0.545341,-1.4753822
