id,genre_0,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,genre_8,genre_9
69768,2,0,0,0,0,0,0,0,0,0
69769,11,5,0,0,0,0,0,0,0,0
69770,20,6,1,9,5,0,0,0,0,0
69771,11,8,0,0,0,0,0,0,0,0
69772,11,20,2,15,4,0,0,0,0,0
69773,11,2,0,0,0,0,0,0,0,0
69774,11,6,2,9,5,0,0,0,0,0
69775,6,1,2,0,0,0,0,0,0,0
69776,2,0,0,0,0,0,0,0,0,0
69777,2,18,9,0,0,0,0,0,0,0
69778,2,18,7,9,0,0,0,0,0,0
69779,11,20,2,12,0,0,0,0,0,0
69780,11,16,0,0,0,0,0,0,0,0
69781,15,18,8,0,0,0,0,0,0,0
69782,2,18,9,0,0,0,0,0,0,0
69783,11,15,0,0,0,0,0,0,0,0
69784,11,20,6,2,4,5,0,0,0,0
69785,11,20,6,1,2,17,0,0,0,0
69786,11,20,8,0,0,0,0,0,0,0
69787,2,0,0,0,0,0,0,0,0,0
69788,2,7,9,0,0,0,0,0,0,0
69789,6,2,0,0,0,0,0,0,0,0
69790,18,0,0,0,0,0,0,0,0,0
69791,2,0,0,0,0,0,0,0,0,0
69792,18,8,12,0,0,0,0,0,0,0
69793,2,0,0,0,0,0,0,0,0,0
69794,2,0,0,0,0,0,0,0,0,0
69795,11,6,2,5,0,0,0,0,0,0
69796,11,20,2,16,0,0,0,0,0,0
69797,15,18,19,8,0,0,0,0,0,0
69798,11,19,8,0,0,0,0,0,0,0
69799,6,5,17,0,0,0,0,0,0,0
69800,11,2,0,0,0,0,0,0,0,0
69801,2,18,0,0,0,0,0,0,0,0
69802,11,18,12,0,0,0,0,0,0,0
69803,11,5,8,0,0,0,0,0,0,0
69804,11,20,5,17,0,0,0,0,0,0
69805,15,18,19,8,0,0,0,0,0,0
69806,20,2,18,0,0,0,0,0,0,0
69807,11,2,17,0,0,0,0,0,0,0
69808,20,6,1,18,0,0,0,0,0,0
69809,2,0,0,0,0,0,0,0,0,0
69810,18,19,0,0,0,0,0,0,0,0
69811,2,15,0,0,0,0,0,0,0,0
69812,15,18,8,0,0,0,0,0,0,0
69813,20,5,0,0,0,0,0,0,0,0
69814,11,18,8,12,0,0,0,0,0,0
69815,11,20,5,17,0,0,0,0,0,0
69816,2,9,0,0,0,0,0,0,0,0
69817,15,18,8,0,0,0,0,0,0,0
69818,2,18,9,0,0,0,0,0,0,0
69819,2,0,0,0,0,0,0,0,0,0
69820,18,4,0,0,0,0,0,0,0,0
69821,19,5,8,0,0,0,0,0,0,0
69822,2,0,0,0,0,0,0,0,0,0
69823,2,0,0,0,0,0,0,0,0,0
69824,2,0,0,0,0,0,0,0,0,0
69825,15,18,19,9,8,0,0,0,0,0
69826,2,15,18,8,0,0,0,0,0,0
69827,2,0,0,0,0,0,0,0,0,0
69828,2,18,0,0,0,0,0,0,0,0
69829,2,18,0,0,0,0,0,0,0,0
69830,2,18,0,0,0,0,0,0,0,0
69831,2,0,0,0,0,0,0,0,0,0
69832,11,5,8,0,0,0,0,0,0,0
69833,11,2,10,0,0,0,0,0,0,0
69834,2,10,0,0,0,0,0,0,0,0
69835,18,9,0,0,0,0,0,0,0,0
69836,18,9,0,0,0,0,0,0,0,0
69837,2,0,0,0,0,0,0,0,0,0
69838,11,18,5,8,0,0,0,0,0,0
69839,15,18,0,0,0,0,0,0,0,0
69840,18,0,0,0,0,0,0,0,0,0
69841,11,20,5,17,0,0,0,0,0,0
69842,2,9,0,0,0,0,0,0,0,0
69843,11,15,19,8,0,0,0,0,0,0
69844,2,18,9,0,0,0,0,0,0,0
69845,11,20,18,0,0,0,0,0,0,0
69846,11,15,19,0,0,0,0,0,0,0
69847,15,18,0,0,0,0,0,0,0,0
69848,18,19,8,0,0,0,0,0,0,0
69849,11,15,18,19,8,0,0,0,0,0
69850,11,2,15,0,0,0,0,0,0,0
69851,20,4,17,0,0,0,0,0,0,0
69852,11,18,8,12,0,0,0,0,0,0
69853,2,18,0,0,0,0,0,0,0,0
69854,2,0,0,0,0,0,0,0,0,0
69855,11,2,9,0,0,0,0,0,0,0
69856,2,0,0,0,0,0,0,0,0,0
69857,2,5,0,0,0,0,0,0,0,0
69858,11,20,18,4,0,0,0,0,0,0
69859,11,2,0,0,0,0,0,0,0,0
69860,2,0,0,0,0,0,0,0,0,0
69861,2,18,9,0,0,0,0,0,0,0
69862,11,20,5,8,17,0,0,0,0,0
69863,11,20,18,9,12,0,0,0,0,0
69864,2,18,9,0,0,0,0,0,0,0
69865,11,2,0,0,0,0,0,0,0,0
69866,11,20,4,9,17,0,0,0,0,0
69867,2,18,0,0,0,0,0,0,0,0
69868,11,18,8,16,0,0,0,0,0,0
69869,11,2,8,0,0,0,0,0,0,0
69870,20,6,1,2,4,17,0,0,0,0
69871,11,20,4,0,0,0,0,0,0,0
69872,6,1,2,15,0,0,0,0,0,0
69873,11,15,18,19,5,8,17,0,0,0
69874,2,0,0,0,0,0,0,0,0,0
69875,11,2,9,0,0,0,0,0,0,0
69876,11,1,18,0,0,0,0,0,0,0
69877,2,18,0,0,0,0,0,0,0,0
69878,18,8,0,0,0,0,0,0,0,0
69879,11,8,0,0,0,0,0,0,0,0
69880,2,0,0,0,0,0,0,0,0,0
69881,2,9,0,0,0,0,0,0,0,0
69882,11,2,0,0,0,0,0,0,0,0
69883,11,2,4,7,9,0,0,0,0,0
69884,11,10,8,0,0,0,0,0,0,0
69885,2,18,0,0,0,0,0,0,0,0
69886,18,8,0,0,0,0,0,0,0,0
69887,11,20,2,15,8,0,0,0,0,0
69888,2,9,0,0,0,0,0,0,0,0
69889,18,0,0,0,0,0,0,0,0,0
69890,15,18,8,0,0,0,0,0,0,0
69891,2,9,0,0,0,0,0,0,0,0
69892,18,0,0,0,0,0,0,0,0,0
69893,2,18,0,0,0,0,0,0,0,0
69894,2,15,18,0,0,0,0,0,0,0
69895,2,9,0,0,0,0,0,0,0,0
69896,11,2,14,0,0,0,0,0,0,0
69897,2,0,0,0,0,0,0,0,0,0
69898,11,6,1,2,5,17,0,0,0,0
69899,18,8,0,0,0,0,0,0,0,0
69900,11,18,8,0,0,0,0,0,0,0
69901,2,18,9,0,0,0,0,0,0,0
69902,18,0,0,0,0,0,0,0,0,0
69903,18,0,0,0,0,0,0,0,0,0
69904,2,18,9,0,0,0,0,0,0,0
69905,15,9,0,0,0,0,0,0,0,0
69906,5,8,0,0,0,0,0,0,0,0
69907,18,8,0,0,0,0,0,0,0,0
69908,18,19,8,0,0,0,0,0,0,0
69909,16,0,0,0,0,0,0,0,0,0
69910,11,20,5,17,0,0,0,0,0,0
69911,2,18,9,0,0,0,0,0,0,0
69912,18,0,0,0,0,0,0,0,0,0
69913,2,0,0,0,0,0,0,0,0,0
69914,20,2,4,0,0,0,0,0,0,0
69915,1,2,0,0,0,0,0,0,0,0
69916,11,2,15,4,8,17,0,0,0,0
69917,11,4,16,0,0,0,0,0,0,0
69918,11,5,8,16,17,0,0,0,0,0
69919,2,18,0,0,0,0,0,0,0,0
69920,5,8,0,0,0,0,0,0,0,0
69921,2,9,0,0,0,0,0,0,0,0
69922,15,18,8,0,0,0,0,0,0,0
69923,2,0,0,0,0,0,0,0,0,0
69924,2,8,0,0,0,0,0,0,0,0
69925,20,2,5,0,0,0,0,0,0,0
69926,11,20,6,1,2,16,0,0,0,0
69927,2,18,0,0,0,0,0,0,0,0
69928,9,5,8,0,0,0,0,0,0,0
69929,2,0,0,0,0,0,0,0,0,0
69930,20,18,0,0,0,0,0,0,0,0
69931,11,5,8,17,0,0,0,0,0,0
69932,11,5,12,0,0,0,0,0,0,0
69933,2,9,0,0,0,0,0,0,0,0
69934,2,0,0,0,0,0,0,0,0,0
69935,11,2,18,0,0,0,0,0,0,0
69936,11,4,8,17,0,0,0,0,0,0
69937,14,0,0,0,0,0,0,0,0,0
69938,2,18,0,0,0,0,0,0,0,0
69939,2,15,0,0,0,0,0,0,0,0
69940,11,0,0,0,0,0,0,0,0,0
69941,11,20,19,8,0,0,0,0,0,0
69942,2,0,0,0,0,0,0,0,0,0
69943,20,6,1,2,0,0,0,0,0,0
69944,11,20,18,4,17,0,0,0,0,0
69945,18,9,0,0,0,0,0,0,0,0
69946,20,14,0,0,0,0,0,0,0,0
69947,2,0,0,0,0,0,0,0,0,0
69948,11,20,4,17,0,0,0,0,0,0
69949,2,4,9,0,0,0,0,0,0,0
69950,2,0,0,0,0,0,0,0,0,0
69951,11,20,6,1,2,17,0,0,0,0
69952,11,20,5,8,12,0,0,0,0,0
69953,2,18,0,0,0,0,0,0,0,0
69954,19,5,8,17,0,0,0,0,0,0
69955,11,20,5,0,0,0,0,0,0,0
69956,2,0,0,0,0,0,0,0,0,0
69957,2,0,0,0,0,0,0,0,0,0
69958,2,0,0,0,0,0,0,0,0,0
69959,11,20,5,12,17,0,0,0,0,0
69960,11,20,2,4,0,0,0,0,0,0
69961,11,15,8,0,0,0,0,0,0,0
69962,2,15,0,0,0,0,0,0,0,0
69963,20,6,1,2,17,0,0,0,0,0
69964,11,20,5,8,12,0,0,0,0,0
69965,2,18,9,0,0,0,0,0,0,0
69966,6,1,2,0,0,0,0,0,0,0
69967,2,9,0,0,0,0,0,0,0,0
69968,2,0,0,0,0,0,0,0,0,0
69969,11,18,5,8,0,0,0,0,0,0
69970,2,0,0,0,0,0,0,0,0,0
69971,11,2,15,0,0,0,0,0,0,0
69972,11,20,18,8,0,0,0,0,0,0
69973,20,2,0,0,0,0,0,0,0,0
69974,11,15,10,8,0,0,0,0,0,0
69975,2,0,0,0,0,0,0,0,0,0
69976,10,8,0,0,0,0,0,0,0,0
69977,5,8,17,0,0,0,0,0,0,0
69978,18,0,0,0,0,0,0,0,0,0
69979,11,20,5,17,0,0,0,0,0,0
69980,11,8,0,0,0,0,0,0,0,0
69981,2,18,9,0,0,0,0,0,0,0
69982,11,18,5,17,0,0,0,0,0,0
69983,2,18,7,0,0,0,0,0,0,0
69984,18,8,0,0,0,0,0,0,0,0
69985,18,8,0,0,0,0,0,0,0,0
69986,20,2,8,0,0,0,0,0,0,0
69987,11,2,15,0,0,0,0,0,0,0
69988,18,0,0,0,0,0,0,0,0,0
69989,11,15,18,19,8,0,0,0,0,0
69990,11,6,19,17,0,0,0,0,0,0
69991,1,18,19,0,0,0,0,0,0,0
69992,2,0,0,0,0,0,0,0,0,0
69993,2,18,0,0,0,0,0,0,0,0
69994,1,2,7,0,0,0,0,0,0,0
69995,18,12,0,0,0,0,0,0,0,0
69996,2,18,8,0,0,0,0,0,0,0
69997,11,18,4,0,0,0,0,0,0,0
69998,2,0,0,0,0,0,0,0,0,0
69999,18,0,0,0,0,0,0,0,0,0
70000,11,18,0,0,0,0,0,0,0,0
70001,11,20,15,17,0,0,0,0,0,0
70002,11,20,18,8,17,0,0,0,0,0
70003,11,20,2,15,19,8,0,0,0,0
70004,2,9,0,0,0,0,0,0,0,0
70005,11,20,8,17,0,0,0,0,0,0
70006,2,18,0,0,0,0,0,0,0,0
70007,18,8,0,0,0,0,0,0,0,0
70008,2,8,0,0,0,0,0,0,0,0
70009,11,15,18,8,0,0,0,0,0,0
70010,2,7,0,0,0,0,0,0,0,0
70011,18,0,0,0,0,0,0,0,0,0
70012,11,18,0,0,0,0,0,0,0,0
70013,11,8,0,0,0,0,0,0,0,0
70014,18,8,0,0,0,0,0,0,0,0
70015,11,18,8,0,0,0,0,0,0,0
70016,11,2,15,0,0,0,0,0,0,0
70017,11,5,8,0,0,0,0,0,0,0
70018,18,9,0,0,0,0,0,0,0,0
70019,11,15,19,8,0,0,0,0,0,0
70020,2,18,9,0,0,0,0,0,0,0
70021,18,8,0,0,0,0,0,0,0,0
70022,2,0,0,0,0,0,0,0,0,0
70023,2,0,0,0,0,0,0,0,0,0
70024,11,2,9,0,0,0,0,0,0,0
70025,11,20,5,17,0,0,0,0,0,0
70026,11,2,15,0,0,0,0,0,0,0
70027,11,5,8,0,0,0,0,0,0,0
70028,11,20,4,17,0,0,0,0,0,0
70029,2,0,0,0,0,0,0,0,0,0
70030,19,8,0,0,0,0,0,0,0,0
70031,11,8,0,0,0,0,0,0,0,0
70032,11,5,8,17,0,0,0,0,0,0
70033,2,18,0,0,0,0,0,0,0,0
70034,2,9,0,0,0,0,0,0,0,0
70035,2,0,0,0,0,0,0,0,0,0
70036,2,10,17,0,0,0,0,0,0,0
70037,18,8,0,0,0,0,0,0,0,0
70038,2,0,0,0,0,0,0,0,0,0
70039,11,2,5,17,0,0,0,0,0,0
70040,11,20,18,0,0,0,0,0,0,0
70041,20,6,1,2,0,0,0,0,0,0
70042,11,10,5,17,0,0,0,0,0,0
70043,2,15,18,0,0,0,0,0,0,0
70044,18,8,0,0,0,0,0,0,0,0
70045,2,0,0,0,0,0,0,0,0,0
70046,2,18,9,0,0,0,0,0,0,0
70047,2,18,0,0,0,0,0,0,0,0
70048,20,6,1,2,17,0,0,0,0,0
70049,11,20,6,1,0,0,0,0,0,0
70050,2,0,0,0,0,0,0,0,0,0
70051,11,4,10,8,0,0,0,0,0,0
70052,2,18,7,17,0,0,0,0,0,0
70053,2,4,0,0,0,0,0,0,0,0
70054,15,18,8,0,0,0,0,0,0,0
70055,11,20,5,17,0,0,0,0,0,0
70056,15,18,8,0,0,0,0,0,0,0
70057,2,5,0,0,0,0,0,0,0,0
70058,2,0,0,0,0,0,0,0,0,0
70059,11,5,8,0,0,0,0,0,0,0
70060,11,20,8,17,0,0,0,0,0,0
70061,2,0,0,0,0,0,0,0,0,0
70062,15,8,0,0,0,0,0,0,0,0
70063,20,6,2,0,0,0,0,0,0,0
70064,11,8,0,0,0,0,0,0,0,0
70065,2,10,0,0,0,0,0,0,0,0
70066,2,9,0,0,0,0,0,0,0,0
70067,2,7,0,0,0,0,0,0,0,0
70068,2,0,0,0,0,0,0,0,0,0
70069,2,9,0,0,0,0,0,0,0,0
70070,11,5,0,0,0,0,0,0,0,0
70071,11,15,18,8,0,0,0,0,0,0
70072,6,1,2,0,0,0,0,0,0,0
70073,18,8,0,0,0,0,0,0,0,0
70074,2,18,0,0,0,0,0,0,0,0
70075,11,18,8,0,0,0,0,0,0,0
70076,11,15,19,8,0,0,0,0,0,0
70077,18,5,17,0,0,0,0,0,0,0
70078,11,2,0,0,0,0,0,0,0,0
70079,2,18,0,0,0,0,0,0,0,0
70080,15,18,8,0,0,0,0,0,0,0
70081,18,0,0,0,0,0,0,0,0,0
70082,6,2,0,0,0,0,0,0,0,0
70083,2,18,0,0,0,0,0,0,0,0
70084,18,0,0,0,0,0,0,0,0,0
70085,18,0,0,0,0,0,0,0,0,0
70086,20,18,17,0,0,0,0,0,0,0
70087,18,12,0,0,0,0,0,0,0,0
70088,2,0,0,0,0,0,0,0,0,0
70089,2,10,9,0,0,0,0,0,0,0
70090,2,18,9,0,0,0,0,0,0,0
70091,20,6,1,4,17,0,0,0,0,0
70092,2,0,0,0,0,0,0,0,0,0
70093,15,18,8,0,0,0,0,0,0,0
70094,18,0,0,0,0,0,0,0,0,0
70095,20,4,17,0,0,0,0,0,0,0
70096,2,18,0,0,0,0,0,0,0,0
70097,2,9,0,0,0,0,0,0,0,0
70098,11,18,8,0,0,0,0,0,0,0
70099,11,15,18,0,0,0,0,0,0,0
70100,2,0,0,0,0,0,0,0,0,0
70101,11,15,8,0,0,0,0,0,0,0
70102,11,18,16,0,0,0,0,0,0,0
70103,18,0,0,0,0,0,0,0,0,0
70104,2,0,0,0,0,0,0,0,0,0
70105,18,0,0,0,0,0,0,0,0,0
70106,11,15,18,0,0,0,0,0,0,0
70107,14,0,0,0,0,0,0,0,0,0
70108,15,18,8,0,0,0,0,0,0,0
70109,2,18,0,0,0,0,0,0,0,0
70110,11,8,0,0,0,0,0,0,0,0
70111,2,15,0,0,0,0,0,0,0,0
70112,2,15,0,0,0,0,0,0,0,0
70113,18,4,9,0,0,0,0,0,0,0
70114,11,15,8,17,0,0,0,0,0,0
70115,20,4,17,0,0,0,0,0,0,0
70116,2,0,0,0,0,0,0,0,0,0
70117,18,8,0,0,0,0,0,0,0,0
70118,2,18,9,0,0,0,0,0,0,0
70119,2,4,8,0,0,0,0,0,0,0
70120,11,20,9,0,0,0,0,0,0,0
70121,2,9,0,0,0,0,0,0,0,0
70122,11,20,5,17,0,0,0,0,0,0
70123,20,18,8,0,0,0,0,0,0,0
70124,18,0,0,0,0,0,0,0,0,0
70125,1,10,5,0,0,0,0,0,0,0
70126,11,2,15,0,0,0,0,0,0,0
70127,11,2,0,0,0,0,0,0,0,0
70128,11,5,8,17,0,0,0,0,0,0
70129,2,18,0,0,0,0,0,0,0,0
70130,15,8,0,0,0,0,0,0,0,0
70131,2,18,0,0,0,0,0,0,0,0
70132,18,0,0,0,0,0,0,0,0,0
70133,11,20,5,17,0,0,0,0,0,0
70134,2,0,0,0,0,0,0,0,0,0
70135,2,0,0,0,0,0,0,0,0,0
70136,20,6,4,0,0,0,0,0,0,0
70137,18,0,0,0,0,0,0,0,0,0
70138,11,20,5,17,0,0,0,0,0,0
70139,11,20,4,5,17,0,0,0,0,0
70140,20,6,2,0,0,0,0,0,0,0
70141,2,9,0,0,0,0,0,0,0,0
70142,11,20,5,17,0,0,0,0,0,0
70143,8,0,0,0,0,0,0,0,0,0
70144,11,18,10,17,0,0,0,0,0,0
70145,11,18,5,17,0,0,0,0,0,0
70146,6,1,2,17,0,0,0,0,0,0
70147,11,18,8,17,0,0,0,0,0,0
70148,11,2,5,0,0,0,0,0,0,0
70149,11,20,16,17,0,0,0,0,0,0
70150,2,9,0,0,0,0,0,0,0,0
70151,2,18,0,0,0,0,0,0,0,0
70152,5,0,0,0,0,0,0,0,0,0
70153,11,2,4,0,0,0,0,0,0,0
70154,20,6,1,2,4,0,0,0,0,0
70155,11,20,4,5,0,0,0,0,0,0
70156,2,0,0,0,0,0,0,0,0,0
70157,2,18,0,0,0,0,0,0,0,0
70158,6,1,2,0,0,0,0,0,0,0
70159,2,0,0,0,0,0,0,0,0,0
70160,11,17,0,0,0,0,0,0,0,0
70161,2,15,0,0,0,0,0,0,0,0
70162,2,0,0,0,0,0,0,0,0,0
70163,11,2,15,0,0,0,0,0,0,0
70164,20,6,2,0,0,0,0,0,0,0
70165,11,15,0,0,0,0,0,0,0,0
70166,11,5,17,0,0,0,0,0,0,0
70167,2,9,0,0,0,0,0,0,0,0
70168,11,18,0,0,0,0,0,0,0,0
70169,2,0,0,0,0,0,0,0,0,0
70170,11,18,12,0,0,0,0,0,0,0
70171,20,18,0,0,0,0,0,0,0,0
70172,2,18,9,0,0,0,0,0,0,0
70173,2,18,9,0,0,0,0,0,0,0
70174,20,2,0,0,0,0,0,0,0,0
70175,15,18,8,0,0,0,0,0,0,0
70176,20,18,8,17,0,0,0,0,0,0
70177,15,18,8,0,0,0,0,0,0,0
70178,11,20,18,0,0,0,0,0,0,0
70179,2,0,0,0,0,0,0,0,0,0
70180,11,20,4,17,0,0,0,0,0,0
70181,2,18,9,0,0,0,0,0,0,0
70182,2,18,0,0,0,0,0,0,0,0
70183,11,20,4,0,0,0,0,0,0,0
70184,11,2,9,0,0,0,0,0,0,0
70185,2,15,18,0,0,0,0,0,0,0
70186,18,0,0,0,0,0,0,0,0,0
70187,2,18,0,0,0,0,0,0,0,0
70188,15,18,0,0,0,0,0,0,0,0
70189,20,2,18,0,0,0,0,0,0,0
70190,18,9,5,0,0,0,0,0,0,0
70191,2,18,0,0,0,0,0,0,0,0
70192,2,0,0,0,0,0,0,0,0,0
70193,2,0,0,0,0,0,0,0,0,0
70194,8,0,0,0,0,0,0,0,0,0
70195,11,8,0,0,0,0,0,0,0,0
70196,11,2,0,0,0,0,0,0,0,0
70197,11,18,8,17,0,0,0,0,0,0
70198,18,0,0,0,0,0,0,0,0,0
70199,2,18,0,0,0,0,0,0,0,0
70200,19,8,0,0,0,0,0,0,0,0
70201,11,18,12,0,0,0,0,0,0,0
70202,11,20,6,1,2,4,0,0,0,0
70203,15,0,0,0,0,0,0,0,0,0
70204,20,2,4,0,0,0,0,0,0,0
70205,2,0,0,0,0,0,0,0,0,0
70206,18,4,5,0,0,0,0,0,0,0
70207,18,4,19,0,0,0,0,0,0,0
70208,15,18,8,0,0,0,0,0,0,0
70209,2,0,0,0,0,0,0,0,0,0
70210,2,9,0,0,0,0,0,0,0,0
70211,2,18,0,0,0,0,0,0,0,0
70212,2,0,0,0,0,0,0,0,0,0
70213,5,17,0,0,0,0,0,0,0,0
70214,2,0,0,0,0,0,0,0,0,0
70215,11,18,12,17,0,0,0,0,0,0
70216,2,18,9,0,0,0,0,0,0,0
70217,2,15,18,0,0,0,0,0,0,0
70218,2,0,0,0,0,0,0,0,0,0
70219,11,20,5,17,0,0,0,0,0,0
70220,20,18,17,0,0,0,0,0,0,0
70221,20,2,15,0,0,0,0,0,0,0
70222,11,5,17,0,0,0,0,0,0,0
70223,18,8,0,0,0,0,0,0,0,0
70224,20,6,1,2,0,0,0,0,0,0
70225,18,5,17,0,0,0,0,0,0,0
70226,2,9,0,0,0,0,0,0,0,0
70227,11,15,18,0,0,0,0,0,0,0
70228,2,0,0,0,0,0,0,0,0,0
70229,11,5,0,0,0,0,0,0,0,0
70230,11,20,5,0,0,0,0,0,0,0
70231,11,20,5,17,0,0,0,0,0,0
70232,2,0,0,0,0,0,0,0,0,0
70233,11,20,1,17,0,0,0,0,0,0
70234,11,2,10,0,0,0,0,0,0,0
70235,2,9,0,0,0,0,0,0,0,0
70236,2,16,0,0,0,0,0,0,0,0
70237,11,5,17,0,0,0,0,0,0,0
70238,11,20,8,0,0,0,0,0,0,0
70239,2,18,0,0,0,0,0,0,0,0
70240,11,2,15,0,0,0,0,0,0,0
70241,11,15,8,0,0,0,0,0,0,0
70242,2,18,0,0,0,0,0,0,0,0
70243,18,0,0,0,0,0,0,0,0,0
70244,2,9,0,0,0,0,0,0,0,0
70245,11,20,5,0,0,0,0,0,0,0
70246,20,6,2,0,0,0,0,0,0,0
70247,2,0,0,0,0,0,0,0,0,0
70248,18,0,0,0,0,0,0,0,0,0
70249,18,8,0,0,0,0,0,0,0,0
70250,5,0,0,0,0,0,0,0,0,0
70251,2,18,9,0,0,0,0,0,0,0
70252,2,0,0,0,0,0,0,0,0,0
70253,18,5,0,0,0,0,0,0,0,0
70254,11,10,8,0,0,0,0,0,0,0
70255,11,20,5,0,0,0,0,0,0,0
70256,8,0,0,0,0,0,0,0,0,0
70257,2,18,9,0,0,0,0,0,0,0
70258,11,20,2,0,0,0,0,0,0,0
70259,18,19,5,0,0,0,0,0,0,0
70260,18,5,0,0,0,0,0,0,0,0
70261,11,15,18,0,0,0,0,0,0,0
70262,2,15,0,0,0,0,0,0,0,0
70263,2,0,0,0,0,0,0,0,0,0
70264,2,18,0,0,0,0,0,0,0,0
70265,15,18,8,0,0,0,0,0,0,0
70266,18,0,0,0,0,0,0,0,0,0
70267,11,19,5,0,0,0,0,0,0,0
70268,2,18,0,0,0,0,0,0,0,0
70269,11,12,0,0,0,0,0,0,0,0
70270,2,9,0,0,0,0,0,0,0,0
70271,11,2,15,0,0,0,0,0,0,0
70272,15,18,8,0,0,0,0,0,0,0
70273,11,19,5,8,0,0,0,0,0,0
70274,11,8,0,0,0,0,0,0,0,0
70275,11,15,0,0,0,0,0,0,0,0
70276,18,0,0,0,0,0,0,0,0,0
70277,11,18,12,0,0,0,0,0,0,0
70278,18,16,0,0,0,0,0,0,0,0
70279,2,0,0,0,0,0,0,0,0,0
70280,11,6,2,0,0,0,0,0,0,0
70281,15,18,5,8,0,0,0,0,0,0
70282,18,5,8,0,0,0,0,0,0,0
70283,15,18,8,0,0,0,0,0,0,0
70284,2,9,0,0,0,0,0,0,0,0
70285,11,2,15,0,0,0,0,0,0,0
70286,2,15,18,19,9,0,0,0,0,0
70287,2,9,0,0,0,0,0,0,0,0
70288,11,20,18,0,0,0,0,0,0,0
70289,2,0,0,0,0,0,0,0,0,0
70290,2,18,0,0,0,0,0,0,0,0
70291,18,0,0,0,0,0,0,0,0,0
70292,18,9,0,0,0,0,0,0,0,0
70293,11,20,18,0,0,0,0,0,0,0
70294,2,0,0,0,0,0,0,0,0,0
70295,11,20,18,5,8,0,0,0,0,0
70296,2,15,0,0,0,0,0,0,0,0
70297,11,8,0,0,0,0,0,0,0,0
70298,18,8,0,0,0,0,0,0,0,0
70299,15,18,8,0,0,0,0,0,0,0
70300,15,18,19,8,0,0,0,0,0,0
70301,2,0,0,0,0,0,0,0,0,0
70302,2,15,18,0,0,0,0,0,0,0
70303,18,12,0,0,0,0,0,0,0,0
70304,2,9,0,0,0,0,0,0,0,0
70305,18,0,0,0,0,0,0,0,0,0
70306,2,0,0,0,0,0,0,0,0,0
70307,18,0,0,0,0,0,0,0,0,0
70308,1,2,4,7,0,0,0,0,0,0
70309,2,18,0,0,0,0,0,0,0,0
70310,11,2,0,0,0,0,0,0,0,0
70311,11,20,2,15,0,0,0,0,0,0
70312,20,1,2,4,0,0,0,0,0,0
70313,20,1,4,0,0,0,0,0,0,0
70314,11,8,0,0,0,0,0,0,0,0
70315,11,15,8,0,0,0,0,0,0,0
70316,11,15,18,19,8,0,0,0,0,0
70317,11,15,18,0,0,0,0,0,0,0
70318,11,20,5,8,0,0,0,0,0,0
70319,11,18,8,0,0,0,0,0,0,0
70320,11,20,5,8,0,0,0,0,0,0
70321,11,20,4,5,17,0,0,0,0,0
70322,11,20,4,0,0,0,0,0,0,0
70323,11,20,5,0,0,0,0,0,0,0
70324,11,20,5,0,0,0,0,0,0,0
70325,11,20,4,5,0,0,0,0,0,0
70326,11,20,2,5,0,0,0,0,0,0
70327,11,5,8,0,0,0,0,0,0,0
70328,11,20,4,5,0,0,0,0,0,0
70329,1,2,9,0,0,0,0,0,0,0
70330,18,0,0,0,0,0,0,0,0,0
70331,15,18,8,0,0,0,0,0,0,0
70332,10,5,16,0,0,0,0,0,0,0
70333,18,9,0,0,0,0,0,0,0,0
70334,11,0,0,0,0,0,0,0,0,0
70335,5,8,0,0,0,0,0,0,0,0
70336,18,8,0,0,0,0,0,0,0,0
70337,18,19,8,0,0,0,0,0,0,0
70338,2,0,0,0,0,0,0,0,0,0
70339,2,18,0,0,0,0,0,0,0,0
70340,2,0,0,0,0,0,0,0,0,0
70341,8,0,0,0,0,0,0,0,0,0
70342,2,0,0,0,0,0,0,0,0,0
70343,19,8,0,0,0,0,0,0,0,0
70344,13,0,0,0,0,0,0,0,0,0
70345,10,8,0,0,0,0,0,0,0,0
70346,2,15,18,9,0,0,0,0,0,0
70347,2,18,0,0,0,0,0,0,0,0
70348,11,0,0,0,0,0,0,0,0,0
70349,18,0,0,0,0,0,0,0,0,0
70350,2,0,0,0,0,0,0,0,0,0
70351,11,15,18,8,0,0,0,0,0,0
70352,11,15,18,8,0,0,0,0,0,0
70353,20,1,4,0,0,0,0,0,0,0
70354,18,5,0,0,0,0,0,0,0,0
70355,2,15,0,0,0,0,0,0,0,0
70356,11,15,8,0,0,0,0,0,0,0
70357,11,20,0,0,0,0,0,0,0,0
70358,11,20,1,19,5,0,0,0,0,0
70359,11,2,15,0,0,0,0,0,0,0
70360,14,18,0,0,0,0,0,0,0,0
70361,11,20,18,0,0,0,0,0,0,0
70362,2,9,0,0,0,0,0,0,0,0
70363,11,15,18,19,8,0,0,0,0,0
70364,11,18,8,0,0,0,0,0,0,0
70365,11,15,8,0,0,0,0,0,0,0
70366,2,18,0,0,0,0,0,0,0,0
70367,18,8,0,0,0,0,0,0,0,0
70368,10,5,8,0,0,0,0,0,0,0
70369,2,0,0,0,0,0,0,0,0,0
70370,2,18,0,0,0,0,0,0,0,0
70371,18,10,8,0,0,0,0,0,0,0
70372,11,2,0,0,0,0,0,0,0,0
70373,2,18,9,0,0,0,0,0,0,0
