id,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
560,-0.021952,1.829157,-0.024262,-0.154973,0.208495,0.156521,-0.554670,-0.151647,-1.002617,-0.154180,-0.146794,0.499211,0.010861,-0.230954,0.071677,0.072760,-0.370819,0.724082,0.031202,0.570818
424,-1.245485,-0.039478,-1.237314,-1.038635,0.792763,-0.398189,-1.002707,-0.754452,2.651977,1.062124,1.051464,0.961868,0.861819,0.070030,2.009755,-0.370444,-0.857862,-0.207002,1.266203,0.162684
355,-0.445133,-0.051114,-0.413922,-0.480907,-0.623429,-0.010252,0.178289,-0.129206,-1.017221,-0.135751,-0.162314,0.473810,0.171251,-0.282658,0.937378,0.942961,1.021776,1.275595,0.708031,0.155119
42,1.403799,1.284623,1.496480,1.277317,-0.394988,2.172958,1.530460,1.307519,1.819562,0.089648,2.078645,0.814906,2.952333,1.420495,-0.164333,4.198526,2.166357,2.365644,3.969886,1.456682
217,-1.115407,-0.421117,-1.108800,-0.949046,-1.125857,-0.857952,-0.389949,-0.985566,0.556336,0.049955,-0.174946,1.279378,-0.058938,-0.386066,-0.787025,0.319792,0.856986,-0.176182,0.612379,0.309446
286,-0.621222,0.342161,-0.580742,-0.608323,-0.733736,-0.061421,-0.289509,-0.283970,-0.816419,0.689294,-0.472706,0.314147,0.164321,-0.405427,-0.107331,1.457703,0.397098,0.735436,-0.220641,1.596257
135,-0.385490,0.740089,-0.422160,-0.422603,-0.413491,-0.885621,-0.523408,-0.564350,-0.827372,-0.304446,-0.608051,0.296004,-0.697527,-0.450311,0.152680,-0.752169,-0.284279,-0.466537,-0.493068,-0.441005
521,2.982918,0.537634,3.028755,3.373421,0.472519,2.013766,1.785325,2.532475,0.654911,0.651019,2.116181,-0.574155,2.071179,2.190554,-0.684021,0.371211,0.126537,0.677041,-0.212166,0.365049
278,-0.152598,-0.337343,-0.235980,-0.234892,-1.201293,-1.209502,-0.864150,-0.942490,-0.871183,-1.077040,-0.531175,-0.092266,-0.585651,-0.398607,-1.100038,-1.129200,-0.704378,-1.095262,-0.859936,-1.009516
504,-1.380108,-1.493895,-1.255437,-1.155243,4.770911,2.265820,0.106726,0.092880,2.067826,4.567859,0.008763,-0.224713,0.073235,-0.446570,0.914044,1.114541,0.097358,1.635700,0.590585,2.517299
97,-1.232704,0.151341,-1.229900,-1.024984,0.429819,-0.972798,-1.029135,-1.057093,-1.685343,0.865077,-0.253266,1.498914,-0.363382,-0.446350,1.363062,-0.606297,-0.881503,-1.061847,-0.306607,0.708123
84,-0.604181,-0.846971,-0.618637,-0.601781,0.061894,-0.619543,-0.593716,-0.781278,0.976194,-0.441954,-0.642699,0.069211,-0.705448,-0.531937,-0.357341,-0.411243,-0.392039,-0.773600,-0.099563,-0.449326
553,-1.361647,0.616755,-1.357589,-1.111729,-0.281835,-0.915186,-0.613176,-0.931141,-0.436721,0.419950,-0.374896,1.201362,-0.368827,-0.494534,1.299726,-0.398947,0.267454,0.166080,2.064110,0.313228
469,-0.712106,-0.258223,-0.642115,-0.699903,1.504417,0.833088,0.165734,0.173358,0.530779,1.382503,0.017786,0.949168,0.079671,-0.274737,2.516442,0.367857,0.587419,1.072832,-0.299342,0.537910
87,1.389599,1.233427,1.236982,1.197683,-0.431994,0.308132,0.728197,0.871601,0.516175,-0.922521,0.520910,-1.003792,0.093531,0.380914,-1.056369,-0.394476,0.172625,0.033069,-0.109249,-0.173203
22,0.344426,-1.170433,0.433773,0.140814,0.778530,2.068725,1.492795,1.254641,2.589911,1.066377,0.121370,-0.920332,0.256397,0.100612,-0.083996,1.553833,1.079801,1.739514,1.958772,0.226609
19,-0.166799,-1.147162,-0.185728,-0.251957,0.101747,-0.436850,-0.278210,-0.028609,0.267911,-0.728310,-0.488225,-0.776999,-0.400014,-0.369124,0.473693,-0.607974,-0.266043,0.219610,-0.089876,-0.565449
265,1.875263,2.753002,1.801287,2.173210,-0.118866,0.188738,0.601392,0.968328,-0.155598,-0.858729,2.767643,0.726003,2.417205,3.506257,-0.830027,-0.597914,-0.346946,-0.408142,-0.832088,-0.565828
38,0.245021,1.375378,0.147089,0.124887,-0.177222,-1.005016,-0.813805,-0.514052,-0.900391,-1.099722,2.919230,1.761994,2.579575,1.444697,-0.052662,-0.812530,-0.454706,1.196112,-1.532890,-0.771975
479,0.602879,0.051277,0.734461,0.457647,0.444052,1.610099,1.692419,1.109679,1.239062,0.422785,-0.326533,-0.419392,0.100957,-0.158788,0.718703,1.633196,1.621255,1.679497,0.870276,0.968360
17,0.568798,0.323544,0.664438,0.409297,1.468835,1.854573,1.047093,1.389802,1.286524,1.525681,0.592011,-0.261000,0.489061,0.304568,-0.004993,-0.026164,-0.000455,0.190412,-0.442215,0.131290
189,-0.518977,-0.788794,-0.541199,-0.543761,-1.107354,-0.602865,-0.632260,-0.835187,-0.527994,-1.142250,-0.602637,-0.691906,-0.583670,-0.484413,-0.348340,-0.187685,-0.355567,-0.869953,-0.035391,-0.782944
178,-0.317327,0.681912,-0.410215,-0.365436,-2.408970,-1.610136,-1.094848,-1.214049,-1.521051,-1.482475,-0.837597,-0.135810,-0.873758,-0.571980,-1.207709,-1.298098,-1.004615,-1.613035,-0.534235,-1.069167
164,2.596659,0.640025,2.476807,2.932585,-0.851870,0.192528,0.547405,1.240713,-0.038768,-1.030259,0.934886,-0.654531,0.859839,1.265383,-0.710355,-0.002132,-0.121809,0.719215,-0.118935,-0.020767
451,1.551487,1.328837,1.471766,1.524754,0.486752,-0.106715,0.962975,1.075889,-0.542598,-1.259911,0.224594,0.286932,0.024722,0.348571,1.619739,-0.345852,0.569514,0.518075,-0.500333,-0.751927
290,0.080293,0.102473,0.167272,-0.011061,-0.625564,1.198852,0.595114,0.441099,-0.356400,1.293194,1.717724,1.003598,0.739546,0.809067,0.240350,4.522686,2.244939,2.581382,2.449140,7.211398
67,-0.800151,-0.058095,-0.830767,-0.741711,-1.065367,-1.086507,-0.649209,-0.686614,-1.079287,-0.868652,-0.478119,-0.497046,-0.512386,-0.488154,0.747037,-0.908883,-0.373471,-0.459238,0.155913,-0.623700
110,-1.235545,-0.535144,-1.213835,-1.037213,0.522334,-0.384734,-0.570740,-0.803203,-0.831023,1.113158,-0.007839,0.375835,-0.058938,-0.384306,2.269766,0.214720,-0.154967,-0.254043,1.485355,0.318902
556,-1.126767,0.069894,-1.121981,-0.976065,0.280372,-0.555297,-1.051784,-0.973959,-0.075277,0.072637,-0.581343,1.584188,-0.602977,-0.517856,1.956420,-0.182096,-0.919103,-0.764679,0.626908,-0.573771
150,-0.320167,0.346815,-0.348429,-0.385345,1.219756,-0.539188,-0.721149,-0.579569,2.659279,-0.273259,0.054239,0.190772,0.003436,-0.122265,-0.007993,-0.785703,-0.411270,-0.043170,1.085796,-0.855568
321,1.713375,0.086183,1.611812,1.760815,-1.150054,-0.354411,0.335226,0.731023,0.424902,-1.678104,0.676106,-0.962606,0.495991,0.759343,-0.835027,-0.654921,-0.180497,0.109307,0.168021,-0.834386
526,-0.189520,-0.125580,-0.186552,-0.295187,0.792763,0.179262,-0.587439,-0.448793,-0.323542,0.052790,-0.741231,-1.106847,-0.704458,-0.533917,-0.876028,-0.617475,-0.557161,-0.718124,-0.847828,-0.759492
18,1.613970,0.665623,1.566503,1.720997,0.138753,-0.031099,0.742007,1.188093,-0.838325,-1.254241,1.274152,-0.362603,1.484567,1.585507,-0.182334,-0.365972,0.066854,0.553762,-0.845406,-0.680060
446,1.028901,2.033938,1.043388,0.929199,0.256887,0.512808,1.016961,0.877275,-0.360051,-0.515669,-0.055842,-0.253742,0.003436,0.079490,-0.775691,-0.297787,0.168314,-0.112920,-0.989490,-0.468617
432,1.719055,0.058258,1.723026,1.692556,1.205523,0.844459,1.563102,1.985643,-0.319891,-0.321457,0.100798,-0.391632,0.070265,0.267385,0.682035,0.093440,0.781388,1.184757,0.480403,0.079469
523,-0.118517,-0.141869,-0.133416,-0.238589,0.199243,0.050392,-0.438788,-0.286033,-0.356400,0.798450,-0.310652,0.058325,-0.288137,-0.305539,-0.100664,-0.165888,-0.365845,0.279627,-0.223063,-0.018120
418,-0.405371,-1.656790,-0.456760,-0.454741,-0.605638,-0.879367,-0.818576,-0.642248,-0.834674,-0.006749,-0.649196,-1.036269,-0.662875,-0.505315,-0.303339,-0.718077,-0.756601,-0.578300,-0.413156,0.234174
272,2.164957,0.395683,2.279094,2.377985,-0.167259,1.738969,1.640943,1.544566,-0.330843,-0.121575,2.749597,0.245202,2.970649,2.562383,-0.451345,1.348160,1.041007,0.618645,-0.157680,0.309824
153,-0.845593,-1.445027,-0.869073,-0.776409,0.083955,-1.008427,-0.866033,-0.801139,0.067109,-0.247742,-0.649918,-0.789881,-0.711388,-0.546898,0.659367,-0.921794,-0.660943,-0.578137,0.404124,-0.823039
509,0.378508,1.084495,0.487320,0.217320,1.561350,1.566511,1.433786,0.935828,-0.016862,1.138675,-0.260123,1.350138,0.035118,-0.171989,0.832374,1.336982,0.938221,1.397252,0.061472,0.834081
288,-0.814352,0.155995,-0.751681,-0.741711,-1.150054,0.260754,0.049475,0.179548,2.860081,-0.066289,0.293891,1.248535,0.005416,-0.124465,2.899791,3.193632,1.627887,3.742804,1.651232,1.029637
258,0.435311,0.909965,0.750937,0.337342,1.034726,3.924075,2.872586,2.290012,2.494987,2.586049,3.200748,2.244609,3.590923,2.159752,1.773079,1.926616,1.671985,2.991773,0.342374,0.849967
228,-0.428092,1.089149,-0.437400,-0.450759,-1.233317,-0.550559,-0.432134,-0.736654,-1.086589,-0.369656,-0.578456,-0.273700,-0.703468,-0.480233,-0.624018,-0.141855,-0.057485,-0.503683,-0.834509,-0.146725
476,0.020650,0.288638,0.018164,-0.103779,-0.501736,0.122408,-0.479215,-0.473040,-1.115796,-0.383832,-0.207068,-0.360789,-0.057948,-0.205212,-0.978033,0.413687,-0.122141,0.276383,-0.537867,-0.397506
423,-0.132717,-0.037151,-0.103348,-0.226360,-0.412068,0.196319,0.097561,-0.020613,0.132826,-0.140004,-0.652444,-0.583953,-0.525752,-0.461532,-1.020368,0.145976,0.159030,0.153104,-0.572980,0.060935
64,-0.411051,1.058897,-0.382205,-0.443365,1.127241,0.414261,0.301328,0.511001,0.340930,0.439796,0.073368,-0.070493,0.030168,-0.085302,0.246684,0.055994,-0.071742,0.179057,-0.507597,-0.073344
137,-0.766069,-0.907474,-0.778867,-0.725500,0.002115,-0.671849,-0.675072,-0.520243,-0.283381,-0.587967,-0.827491,-0.404696,-0.852967,-0.608723,-0.636019,-0.573882,-0.582029,-0.518120,-0.669842,-0.834764
343,1.577048,0.556251,1.562384,1.533287,0.114556,0.560187,1.224118,1.583257,0.987147,-0.800607,0.784743,1.936171,1.142006,0.601151,-0.761691,0.458398,0.383172,1.016059,2.060478,-0.191737
302,1.693494,1.063551,1.760097,1.684024,0.828346,1.505866,1.751427,2.039810,1.596855,1.685870,2.406722,0.954611,2.444432,1.990339,0.307686,1.220732,1.478680,1.226932,0.825477,0.806846
561,-0.831392,2.345765,-0.877311,-0.764748,-1.556408,-1.303122,-1.114873,-1.261820,-2.744117,-1.102557,-0.328698,4.860893,-0.408430,-0.385626,0.184348,-0.927774,-1.057501,-1.913447,-0.078979,-0.764788
8,-0.320167,0.588830,-0.184080,-0.384207,2.201839,1.684010,1.219096,1.150692,1.965600,1.572462,-0.356850,-0.389818,-0.227743,-0.352403,-0.436677,0.533290,0.120568,0.075243,0.107482,-0.017363
502,-0.450813,-0.691057,-0.441519,-0.507926,1.383436,0.078820,-0.370614,-0.416035,0.479666,0.470983,-0.532258,-0.221084,-0.643569,-0.480673,0.887043,-0.548172,-0.203707,-0.030193,0.904178,-0.497364
28,0.333066,1.391668,0.429654,0.220449,0.842579,1.238650,0.998129,0.995412,0.417600,0.368916,0.122092,-0.371675,0.312830,0.069590,-0.602684,0.284582,0.128194,-0.156717,-0.346563,-0.313156
457,-0.260524,1.387014,-0.324127,-0.332729,-0.601368,-0.990992,-0.766849,-0.728400,-0.703240,-0.986314,-0.710192,0.241574,-0.768317,-0.500695,-0.424344,-0.972262,-0.556830,-0.867033,-0.856303,-0.743984
136,-0.686545,-0.609610,-0.710491,-0.657810,0.621966,-0.822323,-0.663898,-0.591176,-1.725504,-0.474559,0.157823,2.342584,0.194023,-0.131286,-0.154333,-0.652686,-0.174861,0.206633,-0.841774,-0.033250
365,1.792899,0.579522,1.723026,1.814853,-0.345884,0.165996,0.115389,0.746242,-0.706891,-1.024589,0.624133,-0.544400,0.669252,0.706319,-0.277671,-0.358707,-0.270021,0.456436,-0.737646,-0.714480
384,-0.240643,-1.296095,-0.254516,-0.321637,-0.905956,-0.352327,-0.477457,-0.523080,-0.710542,-0.972138,-0.800783,-1.244737,-0.630698,-0.551739,-0.923364,-0.265371,-0.119820,-0.539856,-0.718274,-0.447057
81,-0.223602,-0.798102,-0.225682,-0.383638,0.814113,0.931636,0.352803,0.540406,0.476015,0.882089,-0.430117,-0.364417,-0.658915,-0.602343,-0.082330,0.574090,0.262149,0.329912,0.096584,0.305663
306,-0.263364,-0.807410,-0.325363,-0.334435,-0.800631,-0.982274,-1.096530,-1.177705,-0.655777,-0.546856,-0.775518,-1.167264,-0.822770,-0.546458,-1.136372,-0.984614,-1.020100,-1.526415,-0.859936,-0.457648
282,1.497524,-0.258223,1.451171,1.393926,0.522334,0.755387,0.926565,1.179323,0.297119,-0.549692,0.237226,-0.402337,0.018287,0.282126,-0.462345,-0.194950,-0.043227,0.518075,-0.522127,-0.692164
475,-0.368449,-0.828354,-0.373967,-0.420896,-0.424166,-0.410318,-0.382290,-0.467881,-0.389259,-0.519922,-0.921330,-1.323298,-0.827225,-0.631385,-0.722689,-0.420185,0.042649,-0.557375,-0.548764,-0.569610
118,0.469393,0.842480,0.565581,0.363223,1.362087,1.342883,1.563102,1.183192,1.038260,1.490241,0.529933,-0.262814,0.362333,0.402476,0.552696,0.798207,0.915342,0.341267,-0.677107,0.828029
55,-0.740508,-0.125580,-0.767334,-0.699334,-0.079725,-0.940202,-0.733704,-0.674233,0.395694,-0.528427,-0.289719,-0.467653,-0.338135,-0.371105,0.429024,-0.936493,-0.610212,-0.507090,1.409075,-0.532920
557,-1.336086,1.999032,-1.347292,-1.090967,-1.076753,-1.035338,-1.114873,-1.261820,-0.254174,-0.312952,0.477599,3.102794,0.372234,-0.247015,1.516402,-0.795763,-1.057501,-1.913447,1.149967,-0.178120
284,-0.351408,-0.835335,-0.324951,-0.393308,-1.293808,-0.161864,0.285006,-0.387404,-1.385966,-0.488735,-0.410988,0.312333,-0.256950,-0.375065,-0.207668,0.789823,1.570857,0.964152,-0.213376,-0.037411
256,1.540126,2.206141,1.714788,1.570260,-0.267602,1.932274,1.124934,1.689012,0.297119,-0.067706,1.578769,-0.032392,2.124642,1.453497,-0.228336,1.239175,0.223355,0.550517,-0.143151,0.551149
426,-1.035883,-1.002884,-1.008296,-0.913779,0.128078,-0.057631,-0.319515,-0.689709,0.413949,0.900517,-0.279974,-0.163025,-0.149529,-0.430509,0.107678,0.737287,0.687553,0.136883,0.129276,0.391527
387,-0.070234,-0.728290,-0.148245,-0.165780,-1.857438,-1.061870,-0.858124,-1.042390,-0.747051,-1.142250,-0.545251,-1.079632,-0.572780,-0.378805,-1.104371,-0.633124,-0.398339,-0.775384,-0.493068,-0.690272
497,-0.470694,-0.460677,-0.474471,-0.497118,-0.503871,-0.531418,-0.661764,-0.650760,-1.042777,-0.331381,-0.909420,-0.790788,-0.798514,-0.625444,-1.081703,-0.657716,-0.611207,-0.762408,-0.627465,-0.852542
298,0.037691,-0.260550,-0.030853,-0.061970,-2.177683,-0.988149,-0.804137,-0.907410,-0.644825,-0.983478,-0.632233,-0.993995,-0.596541,-0.435130,-1.290712,-0.654362,-0.699736,-1.062982,-1.151735,-0.695190
157,0.770448,0.039642,0.676795,0.640807,-1.559255,-0.608551,-0.468292,-0.547068,0.118223,-1.434276,0.266100,1.529758,0.303424,0.138015,-1.199375,0.063259,-0.044222,-0.112920,-0.646838,-0.860864
249,-0.740508,-1.014519,-0.745503,-0.707013,0.351537,-0.497685,-0.571494,-0.506314,0.260609,-0.158433,-0.537671,-0.324502,-0.584165,-0.477813,-0.126331,-0.737638,-0.359545,-0.281618,-0.456744,-0.382376
342,-0.871154,-1.007538,-0.843535,-0.799162,0.493868,-0.253400,-0.437281,-0.400043,-0.130042,0.889177,-0.884517,-0.715493,-0.748021,-0.649866,0.125012,-0.374915,-0.143030,-0.275130,0.355692,-0.332068
508,0.617080,-0.835335,0.524391,0.469024,-0.148756,-0.705393,-0.421085,-0.084840,-0.367353,-0.882828,-0.716327,-1.353960,-0.851482,-0.432709,0.117678,-0.751610,-0.238522,0.407773,-0.859936,-0.463700
267,-0.152598,0.593484,-0.198085,-0.267030,-1.195599,-0.412213,-0.603634,-0.709312,-0.644825,-0.596472,-0.242438,1.268492,-0.136163,-0.298719,-0.535015,-0.079259,-0.029965,-0.304490,-0.029337,-0.297269
338,-1.158009,-0.409482,-1.135162,-0.978625,0.308838,-0.589031,-0.799618,-0.803976,0.286166,0.072637,-0.517099,1.448112,-0.538623,-0.516756,0.254017,-0.614122,-0.497147,-0.608795,0.055418,-0.384645
360,-0.450813,-0.283820,-0.516897,-0.463558,-1.565660,-1.475202,-1.099882,-1.121268,-1.035476,-1.551938,-0.195157,-0.479265,-0.265861,-0.264836,-0.419343,-1.161672,-1.031210,-1.326735,-0.013597,-1.035238
12,1.432201,1.282296,1.665360,1.331355,0.073992,2.680858,1.477729,1.621948,2.137194,2.155097,1.986249,4.265788,4.061202,1.669114,-1.300712,3.213194,1.890159,4.720928,2.941929,3.421320
210,1.832661,0.663296,1.760097,1.806321,-0.388583,0.577243,0.944142,1.204343,-0.170202,-1.780172,1.641930,0.477438,2.060783,1.570106,0.361022,0.594210,0.762488,2.571650,1.358222,-0.540863
533,1.801419,0.321217,1.760097,1.831917,-0.341614,0.510913,0.797249,1.356270,1.293826,-1.220218,1.546286,0.941910,1.139531,1.321487,-0.701021,0.302466,0.299616,0.842495,0.922340,-0.406962
167,0.753407,-0.113944,0.713866,0.658156,-0.548706,-0.237291,-0.057493,0.434393,0.297119,-1.057194,0.699566,0.315962,0.625194,0.594110,-0.306005,-0.043490,-0.186797,0.688396,0.044521,-0.114196
79,-0.359929,-0.300110,-0.361610,-0.422603,0.212053,-0.168308,-0.626610,-0.664689,-0.341796,-0.400843,-0.504106,-0.221084,-0.538623,-0.439750,-0.582683,-0.495636,-0.370819,-0.586735,-0.370779,-0.358168
369,2.238801,0.607446,2.274975,2.352388,0.707364,1.725703,1.958584,2.609857,0.045204,-0.198126,2.175733,-0.937931,2.324139,1.977138,-1.021034,0.152682,0.128194,0.472657,-0.649259,0.000415
437,-0.024792,-0.770177,-0.090167,-0.124256,-0.838349,-0.860226,-0.671180,-0.502445,-0.356400,-0.541186,-0.057647,-0.309987,-0.109926,-0.167149,0.311686,-0.700192,-0.524336,-0.446099,-0.059607,-0.364976
485,-0.476375,-0.670114,-0.375615,-0.506788,-0.086842,0.886153,0.823615,-0.011843,0.987147,1.481735,-0.047180,-0.017878,1.058346,-0.223253,0.064343,2.751546,2.636192,2.500278,1.426026,2.205998
408,1.097064,0.318890,1.063983,0.957925,0.515218,0.493857,0.392979,1.014241,0.658562,-0.298776,0.175148,-0.623324,0.096502,0.208420,0.063343,0.125297,-0.225591,0.487256,-0.775181,-0.173581
308,-0.178160,-1.531128,-0.258635,-0.252241,-1.608359,-1.292510,-1.080246,-1.147836,-1.630579,-1.339297,-0.652444,-0.962425,-0.671786,-0.438870,-1.234376,-1.214599,-0.990192,-1.387564,-0.695269,-0.843086
414,0.284783,2.448156,0.195281,0.183760,-0.936557,-1.104700,-0.526547,-0.555322,0.147430,-1.397419,0.227120,0.744147,0.087591,0.110953,-0.069996,-0.626418,-0.232222,-0.439448,1.327953,-0.773488
41,-0.902396,0.479458,-0.826648,-0.807125,1.874478,0.330874,0.195866,0.200441,0.304421,0.836725,-0.608412,0.383092,-0.516841,-0.514116,0.341021,-0.438070,-0.197076,-0.231333,-0.844196,-0.285543
276,-0.794471,-1.193704,-0.831178,-0.734601,-0.182915,-1.243615,-1.096204,-1.175848,0.519826,-0.650341,-0.605164,0.114570,-0.644064,-0.511475,0.461692,-0.921067,-1.008196,-1.372803,0.367800,-0.820013
146,-0.660984,-0.630553,-0.534609,-0.633919,0.906628,1.244335,0.967997,0.650804,3.163109,1.546945,-0.308487,0.379464,-0.289622,-0.343602,-0.538015,0.606506,0.483969,1.076077,4.327067,0.317767
405,-0.905236,-0.162813,-0.888845,-0.810254,0.287488,-0.563636,-0.494155,-0.505540,-1.188815,0.475236,-0.092295,0.954611,0.075215,-0.320281,0.826041,-0.231279,-0.397676,-0.039926,0.029991,-0.413771
35,0.742046,0.535307,0.746818,0.610375,-0.018523,0.554502,0.577537,0.290462,0.308072,-0.884246,0.203299,-0.539139,0.070265,0.106773,-0.421677,-0.027282,0.167651,0.024958,0.889649,-0.427388
13,0.489274,1.084495,0.483201,0.363507,-0.878913,-0.078478,0.132840,0.121770,0.129175,-1.335044,-0.006757,-0.251928,0.018287,-0.082662,0.909377,0.323146,0.617261,1.317769,1.122119,-0.299917
166,-0.944998,-2.229249,-0.955573,-0.845521,-0.029909,-0.890359,-0.797107,-0.823838,-1.572164,0.170451,-0.838680,-1.470441,-0.861383,-0.634905,0.256017,-0.875350,-0.693105,-1.046599,-0.968906,-0.633535
173,-0.865474,-1.065715,-0.896259,-0.802575,0.301721,-0.889033,-0.818199,-0.595561,-0.896740,0.551787,-0.714162,1.067100,-0.737130,-0.467692,2.639781,-0.238544,-0.575729,0.654332,1.244409,0.374505
531,-0.697906,0.169958,-0.690308,-0.678856,0.372887,-0.185933,-0.587564,-0.705443,0.172987,0.256925,-0.716327,-0.621147,-0.729209,-0.549978,-0.596684,-0.458749,-0.447411,-1.054061,-0.732803,-0.425118
388,-0.811511,-0.881877,-0.765686,-0.747684,-0.904533,0.133779,0.149413,-0.550679,-0.005910,1.378250,-0.269507,-0.271886,-0.147053,-0.382105,1.113052,2.303312,2.083133,1.406984,-1.011284,3.228412
205,0.281943,-0.607283,0.280545,0.175512,-0.540877,-0.160348,-0.166973,-0.209683,-0.794513,-0.416437,-0.483894,-1.550817,-0.441597,-0.305759,-0.523014,-0.351441,-0.381429,-0.573596,-0.643205,-0.345685
6,1.170908,0.160649,1.138125,1.095295,-0.123136,0.088295,0.300072,0.646935,-0.064325,-0.762332,0.149883,-0.804940,0.155410,0.298627,-0.909030,-0.651568,-0.310141,-0.228089,-0.829666,-0.611218
144,-0.959199,-1.005211,-0.976580,-0.852062,-1.311599,-1.003499,-0.832260,-1.058692,-1.506447,-0.838883,-0.551026,0.040181,-0.524762,-0.497174,-0.164666,-0.428569,-0.388392,-1.003127,-0.464009,-0.542754
540,-0.734828,-1.128546,-0.713374,-0.716683,0.247636,0.145150,-0.269044,-0.592724,0.023298,0.711976,-0.457547,0.999969,-0.612877,-0.428529,1.703076,0.874216,0.783709,0.509965,-0.259386,0.649494
30,1.278833,1.354435,1.352314,1.231812,0.714481,1.598728,1.796625,1.946952,1.355892,-0.117322,1.535820,0.452038,1.340514,1.422695,-0.264337,0.461752,0.665338,-0.035060,-0.057185,0.289399
435,-0.041833,0.076875,-0.034972,-0.157532,0.686015,0.169787,0.298817,0.405245,-0.520693,0.374586,-0.665437,-0.478177,-0.625748,-0.472752,-0.575683,-0.422980,-0.333020,-0.361588,-1.006441,-0.358924
31,-0.649623,-0.137215,-0.578271,-0.609460,1.034726,0.895628,0.414323,0.074825,1.786704,2.153679,0.279093,-0.339016,0.301444,0.014585,-0.496680,0.484107,0.336752,-0.219979,0.264884,0.708123
203,-0.090115,1.037954,-0.016848,-0.162367,2.557666,1.373206,0.841192,1.105036,1.604157,1.617825,0.576131,1.293893,0.516288,0.272445,0.594364,0.313085,-0.025654,0.180679,-0.068082,0.268973
59,-1.564717,-1.745219,-1.549947,-1.224071,0.082532,-0.978294,-0.856115,-1.060652,-0.469579,1.286106,-0.899675,-1.156197,-0.900985,-0.704386,1.023049,-0.834327,-0.400660,-0.982040,0.043310,-0.380863
95,1.741776,0.870405,1.665360,1.732374,-0.397123,0.510913,0.724430,0.977872,1.034609,-0.894169,1.271986,0.530054,0.835582,1.045806,-0.341673,0.522112,0.345705,0.144993,0.729825,0.233039
37,-0.311646,-0.202373,-0.385500,-0.372831,-0.464730,-1.263703,-0.793214,-0.507861,-1.258183,-0.590802,-0.798617,2.041403,-0.839601,-0.575940,-0.896363,-1.150159,-0.612202,-0.025327,0.746776,-0.763275
331,-0.325847,0.014044,-0.306827,-0.400703,-0.040584,0.154625,-0.222591,-0.500897,-0.184806,0.368916,-0.493639,-1.180146,-0.198537,-0.433149,-0.438011,0.395243,0.399087,-0.322008,0.843639,0.293938
237,1.804259,0.505055,1.669479,1.851826,-0.911649,-0.395347,0.020348,0.291494,-1.258183,-1.563278,1.018620,-0.319059,1.127650,0.949658,0.306019,0.327058,0.353994,0.797076,-0.863568,0.052235
10,0.537556,0.919273,0.442011,0.406453,-1.017686,-0.713542,-0.700684,-0.404686,-1.035476,-0.826124,-0.092656,-0.054164,-0.198042,0.003805,-1.004034,-0.905921,-0.692442,-0.682114,-0.719485,-0.284787
389,1.540126,0.912292,1.521194,1.476405,0.330188,0.520389,1.215330,1.371746,0.647609,-0.561032,0.741794,2.937689,1.245963,0.654835,1.399730,0.865833,1.418997,3.668187,0.864222,0.924861
324,-0.547378,-0.949362,-0.574975,-0.560257,-0.685343,-0.737042,-0.864527,-0.825385,-0.633872,-0.213719,-0.532979,-0.743071,-0.449022,-0.469232,-0.546015,-0.631448,-0.709020,-1.079365,-0.873254,-0.654338
179,-0.374130,-1.449681,-0.439872,-0.415492,-0.638374,-1.262187,-0.999455,-0.918760,-1.261834,-0.208049,-0.419650,-0.411772,-0.538623,-0.408067,0.497694,-1.068280,-0.852590,-0.711798,-1.197745,-0.167907
220,-0.135558,-1.426410,-0.168428,-0.244562,0.007097,-0.326553,-0.626736,-0.600720,-1.648834,0.091065,-0.703695,-1.421091,-0.730199,-0.504655,-0.969366,-0.476634,-0.509747,-0.833293,-0.827245,-0.400910
50,-0.672344,0.537634,-0.710491,-0.645580,-0.710963,-1.036286,-0.906837,-0.974217,-1.155957,-0.555362,0.003710,-0.012434,-0.114381,-0.261096,-0.394676,-0.878591,-0.670227,-0.705796,0.425918,-0.766301
401,-0.624062,-1.950000,-0.652001,-0.603488,-0.543724,-0.983979,-0.787690,-0.798560,-0.768957,-1.047271,-0.552108,-0.311801,-0.602482,-0.470552,-0.288671,-0.751051,-0.601260,-0.967441,-1.160210,-0.733015
368,2.153597,-0.474640,2.015476,2.534411,-0.179357,-0.354790,0.351548,0.921641,-0.345447,-1.737644,2.893965,-0.300915,2.409285,4.043098,-0.491013,-0.802470,-0.362529,0.028202,-0.958009,-0.753440
29,0.977778,-0.986595,0.948650,0.853831,0.150139,0.215270,0.124931,0.789576,-0.265127,-0.185367,0.704258,-0.715493,0.885580,0.456820,-0.471345,0.271168,0.072159,0.282871,-0.156470,-0.020011
78,1.719055,1.089149,2.130809,1.678336,2.294354,4.568425,3.598263,2.875535,3.995524,2.639918,1.900350,1.212248,2.862733,1.673514,1.113052,2.396089,2.559931,2.292649,7.071917,0.829163
204,-0.470694,-0.160486,-0.448110,-0.491999,0.234114,0.027651,-0.109847,-0.276232,0.413949,0.132176,-0.032743,-0.313616,-0.182696,-0.221053,-0.029327,-0.355912,-0.161929,-0.231333,-0.329612,-0.079018
