id,y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
7696,0,C,E,B,E,C,C,E,B,E,A,A,A,B,B,C,A,D,C,B,A
7697,0,C,E,A,D,C,B,B,B,E,D,C,B,A,B,E,C,C,C,C,C
7698,0,C,B,A,B,E,A,D,A,B,C,C,E,D,A,C,B,E,D,B,D
7699,1,A,A,B,B,C,A,A,D,B,E,D,B,C,B,B,E,A,A,C,C
7700,0,A,D,E,C,C,E,C,D,B,A,C,A,B,E,B,B,E,D,C,D
7701,1,C,C,D,B,B,D,E,E,D,A,A,D,C,C,E,B,A,E,E,A
7702,1,B,D,C,B,A,E,C,C,E,B,A,E,C,D,C,D,B,D,A,D
7703,0,D,E,D,D,B,A,D,E,B,D,B,B,C,A,C,E,B,A,C,E
7704,0,D,D,C,B,A,C,B,D,E,C,A,D,B,D,E,D,C,E,B,A
7705,1,B,A,D,C,A,E,A,B,C,B,C,B,D,B,D,B,E,B,D,D
7706,0,D,A,D,E,D,C,A,A,D,D,E,E,B,B,D,B,B,C,C,A
7707,1,C,C,E,E,B,B,C,C,D,D,E,B,C,A,A,D,D,A,A,E
7708,0,E,C,E,A,C,B,B,A,B,D,E,B,A,B,B,A,A,A,E,A
7709,0,D,A,C,A,B,E,C,D,D,C,D,D,E,D,E,A,E,B,E,B
7710,0,B,B,C,C,D,E,D,E,B,A,B,A,C,A,A,A,D,B,A,B
7711,1,A,C,D,B,D,E,A,E,D,E,B,E,A,D,C,B,B,C,A,E
7712,0,C,B,D,A,D,D,E,A,B,A,D,C,A,C,D,A,B,B,B,C
7713,1,E,C,E,E,A,B,D,C,D,D,D,E,A,C,B,C,B,D,B,C
7714,0,E,E,B,D,B,B,A,B,B,B,C,C,C,D,C,D,C,E,A,A
7715,1,E,D,A,E,E,C,C,D,E,D,D,D,E,B,B,E,C,E,C,A
7716,0,A,A,A,C,A,B,D,E,E,A,A,C,C,E,C,A,E,D,C,B
7717,1,A,E,D,C,A,D,A,B,C,C,E,E,A,E,C,B,E,A,E,E
7718,0,C,D,B,A,E,E,C,C,D,C,A,A,A,A,A,E,B,A,B,A
7719,1,E,B,E,E,C,D,B,A,E,A,E,A,C,D,B,A,C,A,E,C
7720,1,A,A,E,C,A,A,C,E,D,D,E,E,E,D,D,A,C,A,A,C
7721,0,A,D,B,C,D,A,E,E,D,D,D,D,A,A,C,C,D,B,A,E
7722,1,C,A,B,B,C,B,C,E,B,D,E,B,D,E,D,C,B,A,A,E
7723,0,A,D,A,B,A,A,E,C,D,D,C,A,D,C,B,B,C,C,B,D
7724,1,D,D,C,C,A,C,A,E,B,B,A,A,A,A,A,B,B,D,C,E
7725,1,D,E,D,C,E,E,A,E,E,D,C,E,A,E,E,A,A,E,D,C
7726,0,A,C,C,B,A,A,A,E,D,C,D,A,E,D,A,A,C,D,B,B
7727,1,E,B,C,C,C,A,E,E,A,D,C,A,A,D,D,B,B,D,A,E
7728,1,A,B,C,E,B,D,C,B,A,A,E,A,E,B,E,C,A,A,B,E
7729,1,B,B,B,D,C,C,A,E,C,A,A,E,A,A,E,C,A,C,E,E
7730,0,B,D,A,A,D,C,D,E,C,E,C,C,B,A,E,D,A,D,C,C
7731,1,A,E,D,D,D,A,C,E,D,A,D,A,D,C,E,E,D,A,C,B
7732,1,D,E,E,A,C,A,B,B,B,C,E,B,C,B,A,A,C,E,E,A
7733,1,D,E,D,B,B,B,C,A,D,C,A,D,D,C,E,D,A,D,E,D
7734,0,C,A,E,A,E,B,A,E,A,B,A,B,D,B,E,D,A,B,C,E
7735,1,E,E,D,A,A,E,B,A,A,E,E,E,E,E,A,D,B,B,C,D
7736,1,C,A,B,C,B,D,A,C,C,E,C,D,D,B,E,C,B,C,A,E
7737,0,B,B,B,D,E,E,C,A,A,B,C,B,B,E,C,C,B,C,C,A
7738,1,A,D,D,D,C,B,B,E,E,B,E,C,D,D,A,E,D,B,E,D
7739,0,D,B,D,A,A,E,E,E,D,A,E,D,E,A,E,B,D,E,A,C
7740,0,C,C,C,C,B,C,C,C,B,E,A,B,E,A,D,E,C,A,D,E
7741,0,E,E,C,B,B,C,C,D,B,A,E,D,C,E,D,D,A,B,D,C
7742,0,B,C,B,B,E,B,E,C,B,A,A,A,A,A,E,A,A,C,D,D
7743,0,D,B,D,E,A,A,D,D,C,A,E,A,A,B,B,D,C,C,B,E
7744,1,E,E,C,E,E,E,B,E,D,E,A,B,D,C,D,A,A,E,C,D
7745,1,D,A,D,A,D,A,B,B,D,D,D,D,E,E,E,D,C,D,B,D
7746,0,B,C,C,D,D,A,C,B,D,C,C,E,D,D,B,A,D,A,B,D
7747,1,D,C,B,E,A,B,A,E,B,E,E,A,A,A,A,D,C,D,D,D
7748,0,A,C,B,D,A,C,D,D,A,C,B,A,A,C,A,E,E,E,C,D
7749,1,D,E,C,D,C,E,C,B,B,C,D,D,E,D,A,D,D,D,E,D
7750,0,B,E,E,C,A,C,B,B,A,B,A,D,A,D,A,D,C,D,D,C
7751,1,C,B,A,D,D,E,D,C,B,A,A,B,C,A,C,A,E,B,C,B
7752,1,B,D,C,D,D,E,D,E,B,B,C,D,A,D,C,D,B,C,D,A
7753,0,B,D,B,D,C,D,A,C,B,A,B,E,E,C,D,D,B,D,D,D
7754,1,C,E,E,E,E,C,C,B,C,E,C,A,A,A,E,D,C,C,C,A
7755,1,B,E,D,E,C,D,D,E,C,B,E,B,B,E,D,C,B,D,A,D
7756,1,A,B,C,D,D,B,A,E,A,A,A,D,A,E,C,C,C,A,D,D
7757,1,C,E,E,A,D,D,C,A,D,B,C,A,B,D,C,E,D,A,A,B
7758,0,C,A,D,E,A,E,E,E,D,E,C,D,A,A,A,D,B,B,D,B
7759,0,E,D,D,B,B,D,E,A,E,C,A,E,C,B,B,B,A,C,E,E
7760,1,C,B,E,A,E,E,B,C,C,A,C,A,D,D,E,D,D,D,E,A
7761,0,E,E,E,E,D,E,C,A,D,D,A,D,D,E,C,B,D,B,A,E
7762,0,B,C,E,A,C,A,A,E,D,D,C,B,B,C,D,E,C,A,D,D
7763,0,D,D,B,B,C,E,B,D,A,D,D,C,C,E,C,C,D,D,E,D
7764,0,A,E,E,D,D,E,C,E,A,E,C,E,E,E,B,A,B,E,B,A
7765,1,D,B,B,D,A,D,C,A,D,D,A,D,B,A,C,B,B,E,C,A
7766,1,E,A,B,E,E,A,E,D,C,B,D,A,E,C,E,E,A,B,B,B
7767,0,C,C,C,A,C,C,B,A,C,D,B,D,E,D,C,A,A,E,D,C
7768,1,E,E,E,E,B,E,A,E,C,A,D,E,B,B,A,C,A,D,D,B
7769,0,D,D,D,E,E,B,A,B,B,A,E,B,E,A,D,B,C,B,E,B
7770,1,E,C,B,E,B,A,E,D,C,B,D,B,D,B,A,D,E,C,E,E
7771,1,B,A,A,B,D,E,A,C,D,A,E,E,A,D,E,C,C,D,E,E
7772,0,C,A,D,C,D,C,A,C,B,B,A,C,A,A,C,D,B,A,D,A
7773,1,C,B,A,E,A,B,C,B,D,A,A,D,B,D,E,E,E,A,B,B
7774,0,C,E,E,B,B,D,D,A,B,C,C,D,E,A,B,B,E,C,A,D
7775,0,C,D,C,E,E,E,D,C,D,B,C,C,E,D,C,D,C,E,B,D
7776,1,C,E,D,A,D,B,B,E,C,D,A,D,A,D,A,D,C,D,D,B
7777,0,B,A,E,B,C,B,A,D,C,E,C,D,B,E,E,D,A,B,D,B
7778,1,E,E,C,D,D,E,C,B,C,A,E,A,C,E,E,D,E,C,A,E
7779,0,D,A,B,E,B,E,B,D,A,B,A,D,E,B,B,E,C,E,D,A
7780,0,A,D,C,B,D,A,A,A,B,C,B,D,C,A,E,A,E,A,C,E
7781,1,B,C,A,B,C,B,D,C,A,D,E,B,E,C,E,C,E,D,A,B
7782,0,A,C,B,C,B,B,C,E,D,D,B,E,E,C,A,B,E,C,A,C
7783,0,A,C,A,A,C,C,D,B,D,C,D,E,E,A,D,C,C,E,B,E
7784,0,D,B,B,A,C,D,A,E,B,E,B,A,D,B,B,B,B,B,D,B
7785,1,A,C,B,B,D,C,D,A,C,D,A,A,C,B,D,A,D,B,A,C
7786,1,E,C,E,D,C,A,C,E,E,C,D,B,B,C,C,A,D,B,D,E
7787,1,A,A,E,E,B,E,C,C,A,B,B,D,C,C,B,B,B,A,A,B
7788,0,A,B,E,B,E,C,B,A,C,E,B,E,B,B,B,D,C,A,C,B
7789,1,A,C,E,A,B,C,C,D,C,C,B,B,C,B,E,B,B,D,B,C
7790,0,C,A,C,B,E,E,E,A,A,D,C,C,C,D,D,E,D,B,C,D
7791,0,E,A,E,A,A,A,D,B,E,B,D,B,E,E,D,A,D,B,A,C
7792,0,B,B,B,B,E,E,B,C,C,A,C,E,B,B,B,B,E,C,C,E
7793,1,A,A,C,C,B,B,C,E,A,E,D,E,E,B,D,E,B,C,C,C
7794,0,E,A,B,E,C,C,C,D,E,B,A,D,C,B,A,D,A,B,A,A
7795,0,D,E,D,D,E,B,E,A,A,A,D,B,D,B,C,E,E,E,C,B
7796,0,A,D,A,B,C,A,E,D,E,D,B,A,C,D,A,B,D,C,B,A
7797,0,D,B,B,D,B,E,A,B,E,C,A,D,D,D,D,A,C,B,A,B
7798,1,E,E,D,A,D,E,D,D,E,E,A,C,C,E,E,B,E,E,B,A
7799,0,E,B,B,B,E,D,D,A,A,A,E,B,B,C,B,E,B,B,B,E
7800,1,E,E,E,D,A,B,C,A,D,A,D,D,C,C,E,E,A,C,D,C
7801,0,B,A,B,C,B,D,E,B,B,E,A,E,E,B,A,A,D,A,D,D
7802,1,C,C,B,B,B,A,E,C,C,D,D,E,E,C,C,B,E,C,C,C
7803,0,B,C,C,C,A,D,A,B,E,B,A,D,E,C,B,E,A,E,A,E
7804,0,D,B,D,E,C,A,B,D,B,C,B,E,A,B,C,B,C,D,D,B
7805,1,B,C,A,A,B,C,E,C,C,C,B,E,C,C,A,C,C,E,A,E
7806,0,D,D,E,E,C,C,E,D,A,B,E,B,C,A,C,A,E,E,D,A
7807,1,E,E,D,C,D,B,A,C,E,D,A,E,D,E,C,C,D,A,D,D
7808,1,E,E,B,D,C,C,E,D,C,B,E,B,A,D,C,B,D,C,B,D
7809,1,E,B,E,D,C,A,D,B,E,D,A,E,B,C,E,A,E,E,C,B
7810,0,D,D,B,C,B,B,C,A,C,C,E,D,C,A,C,A,B,C,D,D
7811,1,A,A,C,D,D,C,D,E,B,D,E,B,C,D,B,B,C,C,D,B
7812,0,C,C,D,D,B,D,A,B,D,A,D,A,A,E,E,A,A,D,B,B
7813,1,A,C,D,C,C,D,A,A,E,A,B,D,D,D,E,A,C,E,D,A
7814,0,D,E,E,A,D,D,B,D,D,A,E,B,A,D,E,C,B,C,A,B
7815,0,A,B,A,C,D,C,A,E,A,A,E,E,D,E,C,B,E,A,B,E
7816,1,E,D,D,A,B,E,A,A,D,E,C,A,B,D,B,C,B,B,B,B
7817,1,C,B,B,C,D,B,C,B,C,B,A,A,D,E,E,C,B,D,E,C
7818,0,B,C,B,E,D,D,E,B,A,D,A,D,C,E,C,A,E,D,C,A
7819,1,D,B,C,B,E,B,E,E,D,C,B,D,E,D,C,D,C,B,E,D
7820,1,E,D,A,E,E,A,C,B,E,D,A,A,C,B,A,E,C,C,E,C
7821,0,C,B,A,C,E,D,A,B,C,C,A,B,C,E,E,B,B,B,D,B
7822,1,B,A,B,A,B,C,A,D,B,A,E,B,B,B,E,A,C,E,A,E
7823,0,E,D,B,E,C,C,D,E,E,D,A,D,D,C,E,B,C,E,A,D
7824,1,D,A,E,D,A,C,E,B,D,C,D,E,B,C,A,E,B,E,E,A
7825,1,E,B,D,B,B,E,C,D,A,D,E,A,B,A,C,E,D,A,B,A
7826,0,D,E,A,A,B,C,C,B,E,E,A,E,A,D,B,C,D,C,A,C
7827,1,B,A,C,E,A,B,A,C,A,D,C,A,B,B,B,A,E,A,D,B
7828,1,B,A,D,E,C,B,D,B,C,C,A,E,D,D,C,E,D,C,C,D
7829,1,C,E,D,D,D,A,C,D,E,C,B,C,C,E,A,C,D,A,E,E
7830,0,A,C,D,E,E,C,C,E,A,C,A,E,A,A,B,B,A,C,D,A
7831,1,E,E,B,C,E,E,C,A,B,B,D,A,B,E,E,C,E,E,D,D
7832,0,B,A,D,A,C,A,D,A,B,A,E,A,B,A,C,B,C,B,A,D
7833,1,E,C,B,C,B,C,E,E,A,A,D,B,D,D,C,A,B,E,B,E
7834,1,E,B,C,C,D,D,D,E,D,B,E,E,E,B,D,A,A,A,B,E
7835,0,D,C,A,D,B,D,B,D,E,B,D,B,D,C,A,D,C,E,D,E
7836,0,D,A,E,E,A,E,E,D,C,D,B,D,D,C,E,E,C,D,D,D
7837,0,E,A,A,C,A,D,E,E,A,C,B,A,C,E,B,A,C,C,A,B
7838,0,A,E,A,A,D,C,E,B,C,A,B,B,B,C,B,E,C,B,E,C
7839,0,B,C,B,D,D,D,E,B,E,C,A,B,B,A,E,C,B,C,D,A
7840,0,D,A,D,C,E,C,D,A,C,B,A,E,D,B,D,B,A,E,A,C
7841,0,B,A,A,D,D,A,A,A,D,E,B,C,D,A,A,A,A,D,C,C
7842,1,C,C,B,E,C,E,A,C,C,C,B,C,E,D,D,E,C,C,D,B
7843,1,C,E,A,E,E,C,A,C,D,D,E,A,D,B,D,C,B,E,B,B
7844,1,E,D,B,A,C,C,B,A,D,A,E,A,B,D,A,A,D,B,B,B
7845,0,D,B,A,E,B,C,B,C,E,B,E,A,D,D,C,D,B,C,D,D
7846,0,D,B,A,C,E,A,A,D,E,C,A,A,D,C,A,B,A,E,E,A
7847,0,B,C,D,D,D,D,E,C,E,C,D,D,E,B,A,D,E,A,C,B
7848,0,D,D,D,E,A,D,A,D,E,C,C,C,D,C,A,C,A,B,C,D
7849,1,B,C,B,A,E,C,B,C,E,D,C,D,C,A,D,B,C,C,C,D
7850,0,C,A,A,A,D,D,C,B,E,B,D,D,B,A,C,B,E,B,A,D
7851,1,C,E,C,C,E,C,C,D,C,C,B,B,E,E,A,C,A,C,D,B
7852,1,C,C,C,C,D,C,D,C,E,A,E,B,C,E,A,C,D,B,E,A
7853,1,E,E,A,E,E,A,E,C,B,A,C,B,A,C,C,A,A,C,B,B
7854,0,C,D,B,B,A,E,C,E,E,B,C,C,C,D,B,D,C,E,C,D
7855,0,E,B,D,A,E,D,E,D,A,E,B,A,E,A,D,C,A,B,E,E
7856,1,B,A,B,B,B,A,E,D,A,C,B,A,A,D,B,E,E,E,B,E
7857,1,D,C,A,E,A,C,D,D,C,C,D,B,C,B,C,D,E,D,C,D
7858,0,A,E,B,C,E,D,B,D,B,E,B,C,C,B,C,D,E,C,B,E
7859,1,B,D,D,E,A,A,A,D,E,A,E,D,E,A,D,E,B,A,A,C
7860,1,A,D,A,B,E,C,B,E,A,E,E,B,D,C,A,C,B,A,C,D
7861,1,A,D,C,E,E,C,B,B,C,C,C,E,D,A,C,A,E,E,D,B
7862,0,E,E,B,E,E,E,E,A,E,D,C,B,E,C,B,B,B,B,B,D
7863,0,B,B,D,C,B,D,B,D,A,A,B,E,B,D,D,E,D,A,A,B
7864,0,D,E,C,A,B,C,D,B,A,A,C,E,B,E,A,D,E,A,A,D
7865,1,D,E,A,D,B,B,D,C,B,A,A,B,C,A,A,A,D,E,E,D
7866,1,E,A,A,C,B,D,C,E,C,B,C,B,A,C,D,E,C,C,A,B
7867,0,B,B,A,C,A,C,B,A,C,C,B,B,D,E,E,C,A,E,E,A
7868,0,E,B,B,A,E,D,A,B,E,A,D,E,D,E,B,D,B,E,C,E
7869,0,B,A,A,E,D,A,B,A,A,A,E,E,D,D,D,D,B,E,B,B
7870,0,E,D,D,E,C,D,C,D,A,A,E,A,C,C,B,D,A,A,D,C
7871,0,C,A,E,C,A,D,E,C,E,C,C,A,C,B,A,D,E,E,A,A
7872,1,B,C,A,E,D,A,B,B,A,A,B,B,A,A,A,E,D,C,B,C
7873,1,D,D,C,E,D,B,E,C,C,A,D,B,D,C,D,C,D,C,A,A
7874,0,B,A,E,A,A,A,A,E,C,D,B,C,E,A,A,D,D,D,D,E
7875,0,C,D,A,D,E,C,C,D,E,B,E,B,C,A,A,A,B,D,A,E
7876,0,C,A,A,B,D,E,A,B,A,E,B,A,D,A,D,B,B,E,B,E
7877,0,D,A,D,D,D,B,D,D,C,D,A,B,D,D,A,C,C,D,C,E
7878,1,E,A,B,C,A,D,C,D,C,C,B,D,D,A,C,B,C,D,C,C
7879,1,C,B,A,B,B,E,B,E,C,D,B,A,E,A,A,E,A,C,A,C
7880,1,D,E,E,E,C,B,E,B,D,A,D,E,C,D,A,D,C,E,B,D
7881,0,E,E,B,B,C,B,D,A,E,D,C,C,C,B,C,D,A,E,B,A
7882,1,B,C,B,A,C,D,C,B,C,B,C,E,B,D,B,C,B,A,D,C
7883,1,A,B,D,E,A,B,A,D,B,E,B,C,E,A,E,C,C,D,C,E
7884,0,C,A,D,B,E,B,D,B,C,D,B,B,B,B,A,C,D,B,D,D
7885,0,D,B,C,E,A,A,B,B,C,D,C,E,A,E,C,D,C,C,B,A
7886,1,B,D,B,A,E,B,A,C,A,A,D,D,C,C,D,E,A,C,B,C
7887,0,A,E,A,A,A,E,B,D,C,E,E,C,C,C,E,E,B,C,E,E
7888,1,B,E,A,A,A,B,B,B,A,C,A,D,E,C,C,B,A,E,D,A
7889,0,C,C,D,C,C,B,B,D,E,A,A,A,B,A,E,D,C,A,D,D
7890,0,D,A,C,E,C,C,A,D,B,D,C,A,A,B,B,D,B,B,E,B
7891,0,E,C,B,D,A,A,D,D,D,E,C,A,B,E,E,B,B,A,A,A
7892,0,B,D,D,C,E,D,E,C,A,B,C,E,C,A,B,D,C,D,E,D
7893,0,D,C,C,D,A,D,D,D,A,C,C,D,E,D,E,E,B,A,E,D
7894,0,A,A,D,C,A,A,D,A,A,C,B,B,B,E,A,B,A,B,E,A
7895,1,A,B,D,C,D,D,C,A,C,E,A,B,C,B,C,C,B,D,A,A
7896,0,D,C,A,C,C,C,A,E,A,D,E,B,D,B,D,E,B,B,B,C
7897,0,D,E,B,C,C,E,E,D,A,E,D,B,E,C,C,E,B,E,D,E
7898,0,C,A,E,E,B,C,A,D,A,D,B,D,A,E,B,D,A,E,B,C
7899,1,C,D,E,E,B,C,C,C,B,D,C,A,A,E,D,C,C,D,E,C
7900,0,D,A,D,E,D,C,E,B,B,C,E,C,E,D,A,B,C,C,C,E
7901,0,A,D,E,B,E,C,C,B,E,C,B,D,D,C,E,E,C,B,D,A
7902,0,A,B,E,B,E,D,E,B,E,C,A,A,B,B,B,C,B,A,C,C
7903,0,B,A,B,E,E,D,B,E,E,A,A,E,E,D,D,D,D,C,B,E
7904,0,E,C,D,B,A,A,C,E,C,A,B,D,C,C,B,A,C,E,E,E
7905,1,B,E,E,E,B,D,A,E,E,B,A,A,D,D,B,B,D,B,D,C
7906,0,B,C,B,C,D,B,B,C,D,E,C,C,A,E,E,B,E,B,E,B
7907,0,A,D,D,C,D,C,A,A,B,C,B,A,B,A,C,B,E,C,A,D
7908,1,A,C,C,B,B,E,A,B,C,C,C,D,D,B,D,B,B,C,A,C
7909,1,B,E,D,B,A,E,B,E,C,A,C,E,B,A,D,E,B,C,A,C
7910,0,B,E,A,E,D,E,D,C,D,D,E,A,B,B,E,D,A,E,B,E
7911,0,A,D,B,B,C,A,D,A,A,E,C,E,C,A,C,C,E,E,E,D
7912,1,B,D,D,E,B,B,B,E,D,D,C,B,D,C,A,E,D,D,C,C
7913,0,D,C,E,A,D,B,C,B,B,A,E,D,D,A,C,D,C,A,D,A
7914,1,B,C,D,B,A,C,E,C,B,A,A,D,E,A,C,A,A,D,A,D
7915,0,A,D,B,D,E,C,A,E,B,E,A,C,A,E,C,C,B,D,C,D
7916,1,D,E,C,C,B,D,C,D,B,D,D,C,C,A,D,D,C,B,B,D
7917,1,D,C,A,E,E,E,C,C,C,D,C,C,A,D,B,B,D,E,C,D
7918,0,E,B,E,C,A,A,B,A,A,A,D,E,E,C,A,C,D,B,C,A
7919,0,C,D,B,D,D,C,A,C,E,C,A,B,A,E,D,C,E,E,A,B
7920,1,A,B,B,D,D,E,B,C,E,D,D,C,E,A,E,A,D,B,A,E
7921,1,C,A,A,A,B,E,D,A,B,D,B,E,C,E,E,E,C,B,D,A
7922,1,C,D,C,E,D,D,B,C,B,C,A,E,B,E,E,B,D,A,B,C
7923,0,B,C,A,D,A,D,D,E,B,A,B,B,E,D,D,E,E,D,A,C
7924,0,C,B,A,B,E,D,C,E,B,D,E,A,E,E,A,E,E,D,B,B
7925,1,E,A,B,E,E,B,A,C,B,D,A,C,C,D,A,A,B,A,E,D
7926,0,C,C,D,E,D,B,E,A,B,E,C,C,E,A,C,D,E,B,B,D
7927,0,C,A,E,E,D,C,C,D,A,C,C,B,A,C,D,B,D,B,A,B
7928,1,A,E,C,E,D,A,C,D,B,E,E,C,D,D,C,C,A,D,E,D
7929,0,D,B,A,E,B,C,C,D,E,A,C,A,A,D,B,E,D,C,C,A
7930,1,A,C,A,B,D,A,B,B,A,E,C,A,B,E,E,A,B,A,E,B
7931,1,B,A,D,E,E,A,B,B,B,D,B,D,B,C,C,D,E,D,D,E
7932,0,E,A,A,B,D,E,D,D,E,C,E,C,C,A,A,E,A,C,D,C
7933,1,B,C,B,C,A,C,D,A,B,D,E,A,D,D,D,E,A,B,A,E
7934,1,B,B,E,E,E,C,A,B,B,C,D,C,E,D,A,B,E,A,C,C
7935,1,B,D,B,D,A,A,A,C,B,C,A,C,B,E,D,B,D,A,E,A
7936,1,A,B,B,B,D,D,E,E,D,E,D,C,E,A,D,C,D,B,A,B
7937,1,A,C,D,D,D,B,A,D,D,B,D,E,E,A,A,B,D,C,C,B
7938,0,B,D,A,D,C,D,E,A,A,E,A,D,D,B,B,A,B,A,A,C
7939,1,A,D,C,D,B,B,E,D,B,D,D,C,B,C,C,D,D,D,E,E
7940,1,D,C,E,A,B,A,E,D,D,B,A,A,E,B,E,B,A,C,D,C
7941,0,A,A,B,B,E,E,A,A,B,A,E,B,D,B,A,E,D,D,C,B
7942,0,D,D,D,B,A,B,B,E,E,D,C,C,E,C,E,E,E,C,C,E
7943,0,D,C,D,E,A,C,E,B,A,D,A,B,C,C,A,A,B,A,C,C
7944,1,D,C,B,E,E,B,A,E,E,C,C,C,E,A,D,D,E,A,D,D
7945,1,B,E,D,A,C,D,C,D,D,A,C,B,E,E,B,D,D,E,D,D
7946,0,E,E,C,C,B,B,E,A,C,C,C,A,B,B,C,A,C,D,A,C
7947,0,C,C,C,C,C,C,E,E,A,C,B,C,C,E,C,D,E,B,D,D
7948,1,B,C,D,A,E,E,C,B,E,C,C,A,A,D,B,B,B,D,B,A
7949,0,A,E,B,C,A,E,A,A,C,A,A,B,A,B,A,A,C,E,D,B
7950,0,C,C,A,B,C,B,E,D,B,E,C,D,B,B,B,B,D,C,D,A
7951,1,E,D,E,A,E,B,A,C,E,C,B,E,E,C,B,E,B,B,C,C
7952,0,D,B,D,B,E,C,C,D,E,C,D,C,A,D,A,C,A,B,E,C
7953,1,D,B,D,C,C,B,E,B,B,A,D,E,A,C,A,D,D,B,E,E
7954,1,C,D,C,E,C,D,C,B,E,A,B,E,E,C,B,E,E,E,B,C
7955,0,D,D,B,E,C,C,A,D,B,E,A,D,B,A,D,A,D,E,D,D
7956,1,C,D,A,A,A,B,B,B,E,E,C,C,A,D,A,D,E,A,C,E
7957,0,D,E,B,E,D,A,A,B,C,B,E,E,B,C,D,E,D,C,B,E
7958,1,E,B,C,B,A,D,C,C,B,A,B,D,D,D,C,E,B,E,E,C
7959,1,B,D,A,C,B,D,C,E,C,B,E,A,C,E,B,A,C,B,C,D
7960,1,E,E,E,A,A,B,A,E,E,E,D,B,E,C,E,D,B,C,B,A
7961,1,D,C,B,D,B,D,E,A,D,D,A,B,C,B,E,C,D,B,B,E
7962,0,A,C,E,B,B,A,B,B,C,D,E,B,D,D,D,D,E,B,E,B
7963,0,A,E,D,A,A,B,B,C,D,B,A,D,C,E,C,C,E,C,B,D
7964,0,E,C,D,C,E,C,A,D,B,D,E,B,A,A,C,D,E,A,A,E
7965,1,E,D,B,C,B,A,C,B,C,C,D,B,B,D,C,E,C,D,E,C
7966,1,A,D,B,D,D,C,C,B,B,C,D,B,D,E,E,E,C,D,D,B
7967,1,E,A,C,E,C,A,E,A,C,E,C,B,A,D,E,E,A,C,A,B
7968,0,A,E,A,E,D,E,C,E,C,C,C,A,E,E,C,C,A,C,B,C
7969,1,E,A,A,C,C,B,B,E,A,E,B,D,D,C,D,D,B,C,D,B
7970,0,E,A,D,D,E,C,E,B,A,D,A,A,A,E,A,B,B,A,D,E
7971,1,B,B,A,C,E,D,D,E,A,B,E,B,C,D,D,D,E,C,E,B
7972,0,B,C,B,A,C,D,B,D,C,D,B,A,A,E,D,C,A,C,C,E
7973,1,A,B,E,A,A,A,A,A,D,E,B,E,D,A,C,D,B,E,B,E
7974,1,C,B,B,E,C,C,D,D,C,A,E,D,C,E,B,B,A,C,A,E
7975,0,D,C,C,E,A,C,E,D,E,B,A,E,C,C,B,C,A,C,A,B
7976,1,E,B,B,D,E,D,C,D,B,E,B,C,B,A,C,C,E,E,D,D
7977,0,E,A,A,C,C,A,E,A,E,A,D,C,B,C,D,B,C,D,C,E
7978,1,D,A,D,E,D,A,D,D,A,A,A,A,E,A,E,E,B,A,E,C
7979,1,A,E,E,B,A,B,C,B,D,A,B,C,D,B,E,D,C,B,B,C
7980,0,E,D,B,B,B,A,B,E,A,A,A,A,A,B,B,C,C,D,D,D
7981,1,B,B,D,D,B,C,A,B,C,E,A,C,A,C,A,B,C,A,D,B
7982,1,B,C,D,D,C,A,E,D,E,E,A,C,C,B,E,D,D,A,D,C
7983,0,C,B,E,E,C,D,C,A,A,A,E,D,B,B,C,A,E,E,D,B
7984,1,E,C,B,E,C,D,E,E,D,D,E,C,E,A,C,D,C,E,E,B
7985,0,D,E,D,C,C,E,E,B,E,E,A,A,A,C,A,A,B,A,D,E
7986,0,B,B,D,D,B,B,B,B,C,A,E,A,E,D,A,B,E,B,B,B
7987,1,C,B,C,B,E,C,D,B,E,C,B,B,B,A,D,B,E,A,E,E
7988,1,C,E,B,A,A,D,D,C,E,A,E,B,E,D,D,C,D,A,C,A
7989,0,B,D,E,C,C,D,B,E,C,A,D,A,C,A,B,C,D,E,A,A
7990,0,C,C,A,E,A,C,D,C,B,B,E,D,A,C,D,A,C,A,A,D
7991,0,D,D,A,E,D,A,A,E,E,A,B,E,D,E,B,E,E,E,B,A
7992,0,E,A,D,E,C,C,C,D,A,A,C,D,D,B,C,B,B,E,E,E
7993,1,B,B,B,E,C,B,E,A,A,B,D,A,C,E,D,E,A,C,A,B
7994,0,E,C,B,E,A,D,D,B,C,E,D,E,B,A,E,B,D,A,C,D
7995,1,B,A,E,B,B,D,C,B,E,E,D,B,C,B,E,C,E,E,E,B
7996,0,B,B,D,C,E,B,C,D,B,E,D,A,E,E,B,A,C,B,E,A
7997,1,C,D,D,C,D,C,B,A,B,E,B,A,C,E,D,B,E,E,B,A
7998,0,C,C,C,C,C,B,A,D,D,D,A,E,D,B,C,E,E,E,E,E
7999,0,D,B,D,C,C,D,D,E,C,B,B,D,C,D,A,B,C,D,B,D
8000,0,E,B,C,D,C,E,A,D,D,A,E,C,D,B,C,A,A,E,A,B
8001,0,E,A,D,A,C,A,A,A,C,A,A,C,E,A,B,E,B,A,A,A
8002,0,A,D,A,C,A,E,A,A,A,C,C,D,B,A,D,C,A,A,C,B
8003,1,D,B,D,A,D,C,B,B,B,E,B,A,A,E,E,E,E,D,D,C
8004,1,A,C,A,E,A,C,C,D,B,A,D,B,D,D,D,B,D,A,A,A
