id,y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
798,1,0.652174,0.538462,0.888889,-0.0655022,-0.692308,-0.660377,0.24183,-0.657143,0,0.4,-0.0842105,0.0839329,0.345912,-0.868421,0.909091,-0.902439,0.333333,0.6
799,0,0.304348,0.769231,0.666667,-0.292576,-0.736264,-0.660377,0.359477,-0.714286,0.166667,0.571429,-0.0631579,0.199041,0.383648,-0.578947,0.363636,-0.463415,-0.333333,-0.133333
802,0,-0.521739,-0.615385,-0.444444,-0.790393,-0.802198,-0.886792,-0.738562,0.371429,-0.833333,-0.657143,-0.810526,-0.815348,-0.597484,-0.578947,-0.272727,-0.804878,-0.4,-0.533333
807,1,-0.347826,-0.0769231,0.166667,-0.554585,-0.802198,-0.773585,-0.45098,-0.0285714,-0.666667,-0.114286,-0.473684,-0.585132,-0.232704,-0.736842,-0.727273,-1,-0.2,-0.2
809,2,-0.565217,0,-0.222222,-0.694323,-0.736264,-0.849057,-0.503268,0.0285714,-0.666667,-0.2,-0.557895,-0.635492,-0.0691824,-0.605263,-0.545455,-0.853659,-0.4,-0.333333
812,0,-0.565217,-0.538462,-0.194444,-0.799127,-0.846154,-0.886792,-0.699346,0.314286,-0.833333,-0.628571,-0.736842,-0.784173,-0.333333,-0.736842,0.454545,-0.707317,-0.266667,-0.4
814,3,-0.26087,0.153846,0.0277778,-0.755459,-0.802198,-0.698113,-0.411765,0.0285714,-0.5,0.314286,-0.589474,-0.592326,-0.0188679,-0.5,-0.909091,-0.853659,-0.6,-0.333333
815,2,-0.478261,-0.230769,-0.277778,-0.834061,-0.824176,-0.811321,-0.503268,0.0857143,-0.666667,-0.2,-0.557895,-0.659472,-0.194969,-0.368421,-0.636364,-0.268293,-0.733333,-0.866667
817,3,-0.26087,0.153846,0.25,-0.537118,-0.626374,-0.660377,-0.359477,-0.0285714,-0.5,0.4,-0.526316,-0.541966,-0.0314465,-0.605263,-0.727273,-0.219512,-0.4,-0.0666667
818,1,0.347826,0.538462,0.888889,-0.126638,-0.626374,-0.660377,0.411765,-0.714286,0.333333,0.542857,0.0105263,0.254197,0.18239,-0.684211,0.272727,0.463415,-0.133333,0.466667
820,1,-0.130435,-0.307692,0.611111,-0.231441,-0.648352,-0.735849,-0.0457516,-0.428571,-0.166667,-0.428571,-0.2,-0.223022,-0.194969,-0.710526,-0.0909091,0.0243902,-0.133333,0.0666667
821,1,-0.391304,-0.615385,-0.138889,-0.834061,-0.868132,-0.773585,-0.673203,0.314286,-0.833333,-0.742857,-0.705263,-0.776978,-0.54717,-0.578947,-1,-0.560976,-0.666667,-0.666667
823,3,-0.0434783,-0.384615,0.166667,-0.423581,-0.604396,-0.735849,-0.568627,0.142857,-0.666667,-0.228571,-0.652632,-0.688249,-0.610063,-0.868421,-0.636364,-0.609756,0.533333,0.733333
826,0,-0.434783,-0.538462,0.222222,-0.606987,-0.78022,-0.773585,-0.424837,-0.0285714,-0.5,-0.571429,-0.421053,-0.582734,-0.396226,-0.605263,-1,0.121951,-0.533333,-0.4
832,2,0.173913,0.0769231,-0.166667,-0.292576,-0.494505,-0.811321,-0.346405,-0.2,-0.5,0,-0.484211,-0.467626,-0.207547,-0.763158,-0.181818,-0.707317,0.6,0.6
835,1,-0.608696,-0.769231,-0.694444,-0.912664,-0.868132,-0.924528,-0.699346,0.371429,-0.833333,-0.771429,-0.789474,-0.798561,-0.559748,-0.289474,0.363636,-0.804878,-0.666667,-0.933333
836,2,0.652174,0.923077,0.805556,-0.310044,-0.912088,-0.849057,1,-1,1,0.6,0.631579,1,0.836478,-0.315789,-0.636364,-0.609756,-0.666667,-0.866667
838,1,-0.0869565,0,0.0277778,-0.432314,-0.714286,-0.773585,-0.398693,-0.0857143,-0.5,-0.142857,-0.463158,-0.546763,-0.0943396,-0.789474,0.0909091,-0.902439,0.133333,0.2
839,3,-0.0434783,-0.230769,0,-0.668122,-0.78022,-0.698113,-0.490196,0.0285714,-0.666667,-0.114286,-0.547368,-0.628297,-0.371069,-0.684211,-0.818182,0.121951,-0.266667,0.266667
842,1,-0.130435,-0.538462,0.305556,-0.310044,-0.626374,-0.773585,-0.254902,-0.2,-0.5,-0.542857,-0.263158,-0.429257,-0.496855,-0.657895,-0.363636,0.219512,-0.2,-0.0666667
846,3,-0.478261,-0.769231,-0.277778,-0.834061,-0.824176,-0.886792,-0.895425,0.714286,-1,-0.714286,-0.894737,-0.932854,-0.72327,-0.631579,-0.909091,-0.121951,-0.333333,-0.4
