id,y,x0,x1,x2,x3,x4,x5,x6,x7,x8
758,1,-0.217391,-0.230769,-0.111111,-0.668122,-0.802198,-0.811321,-0.51634,0.0857143,-0.666667
759,2,-0.652174,-0.0769231,-0.222222,-0.71179,-0.714286,-0.811321,-0.477124,0.0857143,-0.666667
760,3,-0.0869565,0.307692,0.222222,-0.703057,-0.78022,-0.698113,-0.424837,0.0285714,-0.5
761,0,0.478261,-0.0769231,0.444444,-0.187773,-0.67033,-0.698113,-0.00653595,-0.485714,-0.166667
762,1,0.826087,0.384615,0.666667,-0.152838,-0.714286,-0.622642,0.0980392,-0.542857,0
763,3,-0.26087,-0.153846,-0.194444,-0.580786,-0.626374,-0.811321,-0.699346,0.314286,-0.833333
764,0,0.26087,0.461538,0.611111,0.0567686,-0.472527,-0.698113,0.333333,-0.714286,0.166667
765,1,0.304348,0.538462,0.833333,-0.406114,-0.824176,-0.698113,0.30719,-0.657143,0.166667
766,2,-0.521739,-0.230769,-0.166667,-0.834061,-0.846154,-0.773585,-0.490196,0.0857143,-0.666667
767,1,0.0869565,-0.615385,0.0555556,-0.240175,-0.604396,-0.773585,-0.254902,-0.257143,-0.5
768,2,-0.347826,-0.538462,-0.166667,-0.458515,-0.582418,-0.811321,-0.529412,0.0285714,-0.666667
769,0,-0.217391,0,0.694444,-0.170306,-0.604396,-0.735849,0.0980392,-0.542857,0
770,1,-0.217391,-0.769231,0.194444,-0.49345,-0.692308,-0.773585,-0.607843,0.2,-0.666667
771,2,-0.695652,-0.153846,-0.222222,-0.860262,-0.868132,-0.773585,-0.490196,0.0857143,-0.666667
772,0,0.0434783,0.153846,0.805556,-0.0567686,-0.626374,-0.660377,0.163399,-0.6,0
773,0,-0.173913,0.461538,0.472222,-0.126638,-0.56044,-0.735849,0.00653595,-0.485714,-0.166667
774,2,-0.391304,-0.307692,-0.166667,-0.694323,-0.736264,-0.811321,-0.51634,0.0857143,-0.666667
775,3,-0.0869565,-0.692308,-0.111111,-0.633188,-0.714286,-0.735849,-0.72549,0.371429,-0.833333
776,2,0.0434783,-0.615385,-0.0277778,-0.266376,-0.538462,-0.849057,-0.228758,-0.371429,-0.5
777,1,0,-0.0769231,0.694444,-0.152838,-0.582418,-0.735849,0.0457516,-0.542857,-0.166667
778,2,0.434783,0.538462,0.611111,-0.563319,-1,-0.924528,0.633987,-0.885714,0.5
779,1,0.652174,0.307692,0.75,-0.170306,-0.714286,-0.660377,0.294118,-0.714286,0.166667
780,3,0,-0.538462,-0.333333,-0.938865,-0.978022,-0.773585,-0.712418,0.485714,-0.833333
781,1,0.565217,0.0769231,0.555556,-0.10917,-0.626374,-0.735849,0.124183,-0.6,0
782,3,-0.347826,-0.307692,-0.333333,-0.58952,-0.67033,-0.773585,-0.764706,0.428571,-0.833333
783,0,-0.391304,-0.153846,0.611111,-0.0655022,-0.494505,-0.698113,0.00653595,-0.485714,-0.166667
784,1,0.478261,0.615385,0.555556,-0.152838,-0.67033,-0.622642,0.385621,-0.714286,0.166667
785,3,-0.391304,-0.692308,-0.666667,-0.895197,-0.846154,-0.849057,-0.960784,0.828571,-1
786,2,-0.478261,-0.230769,-0.277778,-0.834061,-0.802198,-0.849057,-0.529412,0.142857,-0.666667
787,1,0.478261,0.692308,0.75,-0.0480349,-0.538462,-0.660377,0.398693,-0.771429,0.333333
788,3,-0.130435,-0.692308,-0.166667,-0.80786,-0.89011,-0.735849,-0.803922,0.542857,-0.833333
789,1,0.826087,0.461538,0.666667,-0.135371,-0.67033,-0.698113,0.372549,-0.714286,0.166667
790,1,-0.26087,-0.538462,0.25,-0.510917,-0.736264,-0.811321,-0.333333,-0.142857,-0.5
791,2,-0.478261,-0.230769,-0.277778,-0.860262,-0.846154,-0.886792,-0.529412,0.142857,-0.666667
792,3,-0.434783,-0.230769,-0.222222,-0.598253,-0.626374,-0.735849,-0.660131,0.257143,-0.833333
793,0,0.173913,0.384615,0.777778,-0.484716,-0.89011,-0.698113,0.228758,-0.657143,0
794,2,0.0869565,0,0.333333,-0.240175,-0.648352,-0.849057,0.0457516,-0.542857,-0.166667
795,2,-0.391304,-0.384615,0,-0.467249,-0.56044,-0.811321,-0.529412,0.0857143,-0.666667
796,3,-0.565217,-0.461538,-0.638889,-0.912664,-0.868132,-0.849057,-0.738562,0.542857,-0.833333
797,0,-0.478261,-0.615385,-0.361111,-0.772926,-0.824176,-0.811321,-0.869281,0.657143,-1
798,1,0.652174,0.538462,0.888889,-0.0655022,-0.692308,-0.660377,0.24183,-0.657143,0
799,0,0.304348,0.769231,0.666667,-0.292576,-0.736264,-0.660377,0.359477,-0.714286,0.166667
800,2,-0.173913,-0.538462,0,-0.336245,-0.472527,-0.849057,-0.477124,-0.0285714,-0.666667
801,3,-0.347826,-0.384615,0.111111,-0.624454,-0.67033,-0.773585,-0.555556,0.0857143,-0.666667
802,0,-0.521739,-0.615385,-0.444444,-0.790393,-0.802198,-0.886792,-0.738562,0.371429,-0.833333
803,0,-0.304348,-0.153846,0.111111,-0.240175,-0.582418,-0.849057,-0.346405,-0.2,-0.5
804,2,-0.130435,0.0769231,0.222222,-0.117904,-0.472527,-0.811321,-0.163399,-0.428571,-0.333333
805,0,0.347826,0.461538,0.694444,-0.10917,-0.67033,-0.698113,0.124183,-0.6,0
806,2,-0.652174,-0.230769,-0.222222,-0.615721,-0.626374,-0.811321,-0.503268,0.0857143,-0.666667
807,1,-0.347826,-0.0769231,0.166667,-0.554585,-0.802198,-0.773585,-0.45098,-0.0285714,-0.666667
808,1,0.304348,0.384615,0.805556,-0.388646,-0.802198,-0.660377,0.281046,-0.657143,0.166667
809,2,-0.565217,0,-0.222222,-0.694323,-0.736264,-0.849057,-0.503268,0.0285714,-0.666667
810,1,-0.73913,-0.615385,-0.583333,-0.860262,-0.824176,-0.886792,-0.607843,0.257143,-0.666667
811,0,0.0434783,0.692308,0.75,-0.187773,-0.648352,-0.660377,0.346405,-0.714286,0.166667
812,0,-0.565217,-0.538462,-0.194444,-0.799127,-0.846154,-0.886792,-0.699346,0.314286,-0.833333
813,2,0.0869565,-0.615385,-0.111111,-0.231441,-0.516484,-0.886792,-0.294118,-0.314286,-0.5
814,3,-0.26087,0.153846,0.0277778,-0.755459,-0.802198,-0.698113,-0.411765,0.0285714,-0.5
815,2,-0.478261,-0.230769,-0.277778,-0.834061,-0.824176,-0.811321,-0.503268,0.0857143,-0.666667
816,2,-0.652174,-0.0769231,-0.222222,-0.563319,-0.516484,-0.245283,-0.490196,0.0857143,-0.666667
817,3,-0.26087,0.153846,0.25,-0.537118,-0.626374,-0.660377,-0.359477,-0.0285714,-0.5
818,1,0.347826,0.538462,0.888889,-0.126638,-0.626374,-0.660377,0.411765,-0.714286,0.333333
819,0,-0.0434783,-0.230769,0.555556,-0.144105,-0.604396,-0.698113,0.00653595,-0.485714,-0.166667
820,1,-0.130435,-0.307692,0.611111,-0.231441,-0.648352,-0.735849,-0.0457516,-0.428571,-0.166667
821,1,-0.391304,-0.615385,-0.138889,-0.834061,-0.868132,-0.773585,-0.673203,0.314286,-0.833333
822,0,0.347826,0.769231,0.555556,0.10917,-0.406593,-0.660377,0.411765,-0.771429,0.333333
823,3,-0.0434783,-0.384615,0.166667,-0.423581,-0.604396,-0.735849,-0.568627,0.142857,-0.666667
824,0,0.391304,0.615385,0.805556,-0.0480349,-0.56044,-0.698113,0.150327,-0.6,0
825,0,0.434783,0.692308,0.555556,-0.196507,-0.714286,-0.622642,0.424837,-0.771429,0.333333
826,0,-0.434783,-0.538462,0.222222,-0.606987,-0.78022,-0.773585,-0.424837,-0.0285714,-0.5
827,0,-0.0434783,0.230769,0.444444,-0.222707,-0.67033,-0.698113,-0.137255,-0.371429,-0.333333
828,0,0.130435,0.846154,0.666667,-0.362445,-0.846154,-0.584906,0.464052,-0.771429,0.333333
829,3,-0.304348,-0.307692,-0.277778,-0.816594,-0.868132,-0.811321,-0.751634,0.428571,-0.833333
830,3,-0.0434783,0.230769,0.166667,-0.694323,-0.802198,-0.660377,-0.385621,-0.0285714,-0.5
831,2,0.0434783,-0.692308,-0.166667,-0.39738,-0.582418,-0.811321,-0.490196,-0.0285714,-0.666667
832,2,0.173913,0.0769231,-0.166667,-0.292576,-0.494505,-0.811321,-0.346405,-0.2,-0.5
833,1,0.521739,0.230769,0.916667,-0.126638,-0.692308,-0.660377,0.30719,-0.714286,0.166667
834,1,-0.173913,0,0.194444,-0.563319,-0.802198,-0.849057,-0.372549,-0.142857,-0.5
835,1,-0.608696,-0.769231,-0.694444,-0.912664,-0.868132,-0.924528,-0.699346,0.371429,-0.833333
836,2,0.652174,0.923077,0.805556,-0.310044,-0.912088,-0.849057,1,-1,1
837,3,-0.391304,-0.0769231,-0.277778,-0.694323,-0.758242,-0.773585,-0.633987,0.2,-0.833333
838,1,-0.0869565,0,0.0277778,-0.432314,-0.714286,-0.773585,-0.398693,-0.0857143,-0.5
839,3,-0.0434783,-0.230769,0,-0.668122,-0.78022,-0.698113,-0.490196,0.0285714,-0.666667
840,3,-0.26087,-0.153846,-0.111111,-0.537118,-0.626374,-0.773585,-0.673203,0.257143,-0.833333
841,0,-0.130435,-0.923077,-0.277778,-0.68559,-0.802198,-0.811321,-0.764706,0.428571,-0.833333
842,1,-0.130435,-0.538462,0.305556,-0.310044,-0.626374,-0.773585,-0.254902,-0.2,-0.5
843,3,-0.304348,0,0.222222,-0.484716,-0.582418,-0.660377,-0.385621,-0.0285714,-0.5
844,1,0.434783,0.615385,0.694444,0.0305677,-0.56044,-0.622642,0.437908,-0.771429,0.333333
845,1,-0.434783,-0.769231,0.0555556,-0.633188,-0.758242,-0.811321,-0.699346,0.371429,-0.833333
846,3,-0.478261,-0.769231,-0.277778,-0.834061,-0.824176,-0.886792,-0.895425,0.714286,-1
