id,y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
775,3,-0.0869565,-0.692308,-0.111111,-0.633188,-0.714286,-0.735849,-0.72549,0.371429,-0.833333,-0.514286,-0.673684,-0.81295,-0.761006,-0.736842,-0.818182,-0.658537,0.0666667,-0.0666667
776,2,0.0434783,-0.615385,-0.0277778,-0.266376,-0.538462,-0.849057,-0.228758,-0.371429,-0.5,-0.685714,-0.273684,-0.36211,-0.647799,-0.605263,-0.818182,-0.707317,0.4,0.2
778,2,0.434783,0.538462,0.611111,-0.563319,-1,-0.924528,0.633987,-0.885714,0.5,0.314286,0.4,0.568345,0.421384,-0.394737,-0.636364,-0.170732,-0.4,-0.8
782,3,-0.347826,-0.307692,-0.333333,-0.58952,-0.67033,-0.773585,-0.764706,0.428571,-0.833333,-0.314286,-0.789474,-0.834532,-0.345912,-0.894737,-0.727273,-0.902439,0.8,0.933333
784,1,0.478261,0.615385,0.555556,-0.152838,-0.67033,-0.622642,0.385621,-0.714286,0.166667,0.485714,-0.0421053,0.223022,0.358491,-0.684211,-0.818182,0.0243902,-0.266667,0.133333
786,2,-0.478261,-0.230769,-0.277778,-0.834061,-0.802198,-0.849057,-0.529412,0.142857,-0.666667,-0.228571,-0.621053,-0.676259,-0.220126,-0.315789,-0.454545,-0.463415,-0.8,-0.933333
787,1,0.478261,0.692308,0.75,-0.0480349,-0.538462,-0.660377,0.398693,-0.771429,0.333333,0.542857,-0.0421053,0.258993,0.345912,-0.710526,-0.0909091,-0.658537,-0.266667,0.0666667
789,1,0.826087,0.461538,0.666667,-0.135371,-0.67033,-0.698113,0.372549,-0.714286,0.166667,0.342857,0.0421053,0.230216,0.320755,-0.657895,0.272727,-0.804878,-0.2,0.0666667
793,0,0.173913,0.384615,0.777778,-0.484716,-0.89011,-0.698113,0.228758,-0.657143,0,0.314286,-0.0842105,0.0719424,0.0566038,-0.736842,-0.545455,0.0243902,-0.2,0
794,2,0.0869565,0,0.333333,-0.240175,-0.648352,-0.849057,0.0457516,-0.542857,-0.166667,-0.171429,-0.105263,-0.0911271,-0.18239,-0.631579,-0.818182,0.268293,0.2,0.0666667
795,2,-0.391304,-0.384615,0,-0.467249,-0.56044,-0.811321,-0.529412,0.0857143,-0.666667,-0.371429,-0.568421,-0.657074,-0.459119,-0.657895,-0.363636,-0.365854,-0.2,-0.0666667
797,0,-0.478261,-0.615385,-0.361111,-0.772926,-0.824176,-0.811321,-0.869281,0.657143,-1,-0.657143,-0.926316,-0.916067,-0.559748,-0.868421,0.818182,-0.609756,0.266667,0.333333
800,2,-0.173913,-0.538462,0,-0.336245,-0.472527,-0.849057,-0.477124,-0.0285714,-0.666667,-0.628571,-0.484211,-0.601918,-0.572327,-0.657895,-0.454545,-0.317073,0.266667,0.266667
801,3,-0.347826,-0.384615,0.111111,-0.624454,-0.67033,-0.773585,-0.555556,0.0857143,-0.666667,-0.257143,-0.589474,-0.678657,-0.345912,-0.684211,-0.636364,-0.219512,-0.2,0.0666667
803,0,-0.304348,-0.153846,0.111111,-0.240175,-0.582418,-0.849057,-0.346405,-0.2,-0.5,-0.285714,-0.378947,-0.491607,-0.106918,-0.815789,0.181818,-0.463415,0.2,0.2
804,2,-0.130435,0.0769231,0.222222,-0.117904,-0.472527,-0.811321,-0.163399,-0.428571,-0.333333,-0.0285714,-0.368421,-0.29976,0.157233,-0.710526,-0.363636,-0.0731707,0.466667,0.333333
805,0,0.347826,0.461538,0.694444,-0.10917,-0.67033,-0.698113,0.124183,-0.6,0,0.228571,-0.189474,-0.0335731,0.194969,-0.868421,-0.818182,-0.756098,0.266667,0.533333
806,2,-0.652174,-0.230769,-0.222222,-0.615721,-0.626374,-0.811321,-0.503268,0.0857143,-0.666667,-0.257143,-0.526316,-0.64988,-0.220126,-0.447368,-0.909091,-0.902439,-0.6,-0.733333
808,1,0.304348,0.384615,0.805556,-0.388646,-0.802198,-0.660377,0.281046,-0.657143,0.166667,0.285714,-0.0315789,0.117506,0.421384,-0.631579,-0.272727,-0.560976,-0.266667,0
810,1,-0.73913,-0.615385,-0.583333,-0.860262,-0.824176,-0.886792,-0.607843,0.257143,-0.666667,-0.714286,-0.757895,-0.733813,-0.54717,-0.421053,-0.636364,-0.902439,-0.733333,-0.866667
811,0,0.0434783,0.692308,0.75,-0.187773,-0.648352,-0.660377,0.346405,-0.714286,0.166667,0.542857,-0.0631579,0.182254,0.383648,-0.578947,-0.545455,0.170732,-0.4,-0.133333
813,2,0.0869565,-0.615385,-0.111111,-0.231441,-0.516484,-0.886792,-0.294118,-0.314286,-0.5,-0.628571,-0.378947,-0.417266,-0.63522,-0.710526,-0.909091,-0.853659,0.6,0.4
816,2,-0.652174,-0.0769231,-0.222222,-0.563319,-0.516484,-0.245283,-0.490196,0.0857143,-0.666667,-0.171429,-0.410526,-0.63789,-0.0314465,-0.236842,-0.909091,-0.512195,-0.733333,-0.733333
819,0,-0.0434783,-0.230769,0.555556,-0.144105,-0.604396,-0.698113,0.00653595,-0.485714,-0.166667,-0.285714,-0.0842105,-0.160671,-0.283019,-0.684211,-0.454545,0.317073,-0.0666667,0.0666667
822,0,0.347826,0.769231,0.555556,0.10917,-0.406593,-0.660377,0.411765,-0.771429,0.333333,0.542857,-0.0210526,0.268585,0.371069,-0.631579,-0.454545,-0.219512,-0.333333,-0.0666667
824,0,0.391304,0.615385,0.805556,-0.0480349,-0.56044,-0.698113,0.150327,-0.6,0,0.285714,-0.115789,-0.00959233,0.320755,-0.763158,-0.0909091,-0.0243902,-0.0666667,0.133333
825,0,0.434783,0.692308,0.555556,-0.196507,-0.714286,-0.622642,0.424837,-0.771429,0.333333,0.571429,0,0.278177,0.320755,-0.657895,-0.181818,-0.365854,-0.333333,0
827,0,-0.0434783,0.230769,0.444444,-0.222707,-0.67033,-0.698113,-0.137255,-0.371429,-0.333333,0.0285714,-0.263158,-0.294964,-0.220126,-0.868421,-0.818182,-1,0.466667,0.666667
828,0,0.130435,0.846154,0.666667,-0.362445,-0.846154,-0.584906,0.464052,-0.771429,0.333333,1,-0.0210526,0.29976,0.308176,-0.657895,-0.636364,-0.658537,-0.4,0.133333
829,3,-0.304348,-0.307692,-0.277778,-0.816594,-0.868132,-0.811321,-0.751634,0.428571,-0.833333,-0.257143,-0.663158,-0.832134,-0.333333,-0.631579,-0.0909091,-0.170732,-0.2,-0.333333
830,3,-0.0434783,0.230769,0.166667,-0.694323,-0.802198,-0.660377,-0.385621,-0.0285714,-0.5,0.257143,-0.547368,-0.565947,-0.0440252,-0.578947,-0.363636,-0.512195,-0.6,-0.333333
831,2,0.0434783,-0.692308,-0.166667,-0.39738,-0.582418,-0.811321,-0.490196,-0.0285714,-0.666667,-0.685714,-0.610526,-0.611511,-0.874214,-0.842105,-1,-0.219512,0.666667,0.8
833,1,0.521739,0.230769,0.916667,-0.126638,-0.692308,-0.660377,0.30719,-0.714286,0.166667,0.171429,0.0421053,0.153477,0.333333,-0.684211,0.454545,-0.463415,-0.0666667,0.2
834,1,-0.173913,0,0.194444,-0.563319,-0.802198,-0.849057,-0.372549,-0.142857,-0.5,-0.142857,-0.421053,-0.52518,-0.0566038,-0.684211,-0.0909091,-0.756098,-0.333333,-0.333333
837,3,-0.391304,-0.0769231,-0.277778,-0.694323,-0.758242,-0.773585,-0.633987,0.2,-0.833333,-0.142857,-0.6,-0.736211,-0.169811,-0.631579,-0.727273,-0.414634,-0.2,0
840,3,-0.26087,-0.153846,-0.111111,-0.537118,-0.626374,-0.773585,-0.673203,0.257143,-0.833333,-0.257143,-0.694737,-0.76259,-0.220126,-0.842105,-0.181818,-0.804878,0.333333,0.466667
841,0,-0.130435,-0.923077,-0.277778,-0.68559,-0.802198,-0.811321,-0.764706,0.428571,-0.833333,-0.942857,-0.778947,-0.839329,-0.937107,-0.921053,-0.545455,0.414634,0.666667,0.733333
843,3,-0.304348,0,0.222222,-0.484716,-0.582418,-0.660377,-0.385621,-0.0285714,-0.5,0.171429,-0.547368,-0.558753,-0.157233,-0.657895,-0.909091,-0.0243902,-0.333333,0.0666667
844,1,0.434783,0.615385,0.694444,0.0305677,-0.56044,-0.622642,0.437908,-0.771429,0.333333,0.571429,0.0315789,0.28777,0.144654,-0.710526,-0.727273,-0.804878,-0.266667,0.333333
845,1,-0.434783,-0.769231,0.0555556,-0.633188,-0.758242,-0.811321,-0.699346,0.371429,-0.833333,-0.828571,-0.736842,-0.793765,-0.509434,-0.815789,-1,0.219512,-0.0666667,-0.0666667
