id,x0,x1,x2,x3,x4,x5,x6,x7,x8
794,-0.171429,-0.105263,-0.0911271,-0.18239,-0.631579,-0.818182,0.268293,0.2,0.0666667
795,-0.371429,-0.568421,-0.657074,-0.459119,-0.657895,-0.363636,-0.365854,-0.2,-0.0666667
796,-0.371429,-0.873684,-0.848921,-0.396226,-0.289474,-0.272727,-0.658537,-1,-0.866667
797,-0.657143,-0.926316,-0.916067,-0.559748,-0.868421,0.818182,-0.609756,0.266667,0.333333
798,0.4,-0.0842105,0.0839329,0.345912,-0.868421,0.909091,-0.902439,0.333333,0.6
799,0.571429,-0.0631579,0.199041,0.383648,-0.578947,0.363636,-0.463415,-0.333333,-0.133333
800,-0.628571,-0.484211,-0.601918,-0.572327,-0.657895,-0.454545,-0.317073,0.266667,0.266667
801,-0.257143,-0.589474,-0.678657,-0.345912,-0.684211,-0.636364,-0.219512,-0.2,0.0666667
802,-0.657143,-0.810526,-0.815348,-0.597484,-0.578947,-0.272727,-0.804878,-0.4,-0.533333
803,-0.285714,-0.378947,-0.491607,-0.106918,-0.815789,0.181818,-0.463415,0.2,0.2
804,-0.0285714,-0.368421,-0.29976,0.157233,-0.710526,-0.363636,-0.0731707,0.466667,0.333333
805,0.228571,-0.189474,-0.0335731,0.194969,-0.868421,-0.818182,-0.756098,0.266667,0.533333
806,-0.257143,-0.526316,-0.64988,-0.220126,-0.447368,-0.909091,-0.902439,-0.6,-0.733333
807,-0.114286,-0.473684,-0.585132,-0.232704,-0.736842,-0.727273,-1,-0.2,-0.2
808,0.285714,-0.0315789,0.117506,0.421384,-0.631579,-0.272727,-0.560976,-0.266667,0
809,-0.2,-0.557895,-0.635492,-0.0691824,-0.605263,-0.545455,-0.853659,-0.4,-0.333333
810,-0.714286,-0.757895,-0.733813,-0.54717,-0.421053,-0.636364,-0.902439,-0.733333,-0.866667
811,0.542857,-0.0631579,0.182254,0.383648,-0.578947,-0.545455,0.170732,-0.4,-0.133333
812,-0.628571,-0.736842,-0.784173,-0.333333,-0.736842,0.454545,-0.707317,-0.266667,-0.4
813,-0.628571,-0.378947,-0.417266,-0.63522,-0.710526,-0.909091,-0.853659,0.6,0.4
814,0.314286,-0.589474,-0.592326,-0.0188679,-0.5,-0.909091,-0.853659,-0.6,-0.333333
815,-0.2,-0.557895,-0.659472,-0.194969,-0.368421,-0.636364,-0.268293,-0.733333,-0.866667
816,-0.171429,-0.410526,-0.63789,-0.0314465,-0.236842,-0.909091,-0.512195,-0.733333,-0.733333
817,0.4,-0.526316,-0.541966,-0.0314465,-0.605263,-0.727273,-0.219512,-0.4,-0.0666667
818,0.542857,0.0105263,0.254197,0.18239,-0.684211,0.272727,0.463415,-0.133333,0.466667
819,-0.285714,-0.0842105,-0.160671,-0.283019,-0.684211,-0.454545,0.317073,-0.0666667,0.0666667
820,-0.428571,-0.2,-0.223022,-0.194969,-0.710526,-0.0909091,0.0243902,-0.133333,0.0666667
821,-0.742857,-0.705263,-0.776978,-0.54717,-0.578947,-1,-0.560976,-0.666667,-0.666667
822,0.542857,-0.0210526,0.268585,0.371069,-0.631579,-0.454545,-0.219512,-0.333333,-0.0666667
823,-0.228571,-0.652632,-0.688249,-0.610063,-0.868421,-0.636364,-0.609756,0.533333,0.733333
824,0.285714,-0.115789,-0.00959233,0.320755,-0.763158,-0.0909091,-0.0243902,-0.0666667,0.133333
825,0.571429,0,0.278177,0.320755,-0.657895,-0.181818,-0.365854,-0.333333,0
826,-0.571429,-0.421053,-0.582734,-0.396226,-0.605263,-1,0.121951,-0.533333,-0.4
827,0.0285714,-0.263158,-0.294964,-0.220126,-0.868421,-0.818182,-1,0.466667,0.666667
828,1,-0.0210526,0.29976,0.308176,-0.657895,-0.636364,-0.658537,-0.4,0.133333
829,-0.257143,-0.663158,-0.832134,-0.333333,-0.631579,-0.0909091,-0.170732,-0.2,-0.333333
830,0.257143,-0.547368,-0.565947,-0.0440252,-0.578947,-0.363636,-0.512195,-0.6,-0.333333
831,-0.685714,-0.610526,-0.611511,-0.874214,-0.842105,-1,-0.219512,0.666667,0.8
832,0,-0.484211,-0.467626,-0.207547,-0.763158,-0.181818,-0.707317,0.6,0.6
833,0.171429,0.0421053,0.153477,0.333333,-0.684211,0.454545,-0.463415,-0.0666667,0.2
834,-0.142857,-0.421053,-0.52518,-0.0566038,-0.684211,-0.0909091,-0.756098,-0.333333,-0.333333
835,-0.771429,-0.789474,-0.798561,-0.559748,-0.289474,0.363636,-0.804878,-0.666667,-0.933333
836,0.6,0.631579,1,0.836478,-0.315789,-0.636364,-0.609756,-0.666667,-0.866667
837,-0.142857,-0.6,-0.736211,-0.169811,-0.631579,-0.727273,-0.414634,-0.2,0
838,-0.142857,-0.463158,-0.546763,-0.0943396,-0.789474,0.0909091,-0.902439,0.133333,0.2
839,-0.114286,-0.547368,-0.628297,-0.371069,-0.684211,-0.818182,0.121951,-0.266667,0.266667
840,-0.257143,-0.694737,-0.76259,-0.220126,-0.842105,-0.181818,-0.804878,0.333333,0.466667
841,-0.942857,-0.778947,-0.839329,-0.937107,-0.921053,-0.545455,0.414634,0.666667,0.733333
842,-0.542857,-0.263158,-0.429257,-0.496855,-0.657895,-0.363636,0.219512,-0.2,-0.0666667
843,0.171429,-0.547368,-0.558753,-0.157233,-0.657895,-0.909091,-0.0243902,-0.333333,0.0666667
844,0.571429,0.0315789,0.28777,0.144654,-0.710526,-0.727273,-0.804878,-0.266667,0.333333
845,-0.828571,-0.736842,-0.793765,-0.509434,-0.815789,-1,0.219512,-0.0666667,-0.0666667
846,-0.714286,-0.894737,-0.932854,-0.72327,-0.631579,-0.909091,-0.121951,-0.333333,-0.4
